null_rep,mean_pr_auc,mean_roc_auc
484,0.44641057695314657,0.7368014705882352
485,0.4254780304834484,0.7065196078431373
486,0.43012830318403067,0.7144485294117647
487,0.455666336773535,0.7387867647058823
488,0.4408021000327502,0.7234313725490196
489,0.43668670774243523,0.7259926470588236
490,0.41303522714242535,0.7034926470588236
491,0.433596732959736,0.7162990196078433
492,0.4490705379645008,0.7151960784313727
493,0.4680776563334612,0.7520588235294119
494,0.45435525276237354,0.7236151960784315
495,0.46323590037986323,0.7380759803921567
496,0.44412661608830334,0.7348897058823529
497,0.4394096211522682,0.731985294117647
498,0.42199988225568724,0.7132230392156862
499,0.4367055285186089,0.7138602941176471
500,0.4616670865111267,0.748296568627451
501,0.4538456984765034,0.7405514705882352
502,0.4435772169580219,0.713406862745098
503,0.4232669150594846,0.7184558823529411
504,0.46033367912044376,0.7227083333333333
505,0.4359845729462603,0.7367034313725489
506,0.43446236786948866,0.7236151960784314
507,0.3925904798962075,0.6916176470588234
508,0.4372454884440178,0.7326593137254902
509,0.4193065559168501,0.7156127450980392
510,0.43576714212859713,0.7099387254901961
511,0.4038018800944498,0.7014583333333333
512,0.47539872232886937,0.739828431372549
513,0.42887167549512745,0.7251593137254901
514,0.4198244780388744,0.7061887254901962
515,0.4542292706290384,0.7307475490196076
516,0.42010538688750765,0.7103799019607842
517,0.41490612373236213,0.7124019607843137
518,0.44456667085924045,0.7272181372549019
519,0.43922297805966537,0.733529411764706
520,0.47749090409074924,0.7480759803921567
521,0.4296508095447724,0.7173161764705882
522,0.4622406913405366,0.7435049019607844
523,0.41833969375997243,0.7089950980392158
524,0.4119126212051908,0.7044240196078433
525,0.42653064772917704,0.7220588235294116
526,0.46547267286663574,0.7385416666666668
527,0.4456523275772502,0.7230514705882354
528,0.4212111081786004,0.7054656862745099
529,0.43142278501798637,0.7123651960784314
530,0.43057189956299863,0.7068627450980393
531,0.4439693998382079,0.7276470588235293
532,0.4241775928892802,0.723345588235294
