null_rep	AB_cosine	AC_cosine	BC_cosine	AB_w1	AC_w1	BC_w1	minimum_pairwise_cosine	maximum_pairwise_w1
186	0.9812749118868184	0.991654899328847	0.9897233124216068	0.0243874546263351	0.0877301311930451	0.07216287318788554	0.9812749118868184	0.0877301311930451
187	0.9836708492864711	0.9957049670206252	0.9839284359549356	0.030196473214116486	0.08684169212466382	0.06240595168240423	0.9836708492864711	0.08684169212466382
188	0.9777954273168884	0.9860701453191767	0.9965274233507477	0.016248306939591586	0.07445665364675179	0.07092843863969968	0.9777954273168884	0.07445665364675179
189	0.9717532089096553	0.9887076365856632	0.9806706146801909	0.020052970345586528	0.06816780643914859	0.06060688262637003	0.9717532089096553	0.06816780643914859
190	0.9642460766168348	0.9944602290131994	0.9656350689138445	0.018431435321707913	0.07380470908759297	0.05884431150654117	0.9642460766168348	0.07380470908759297
191	0.9882358805713944	0.991596176588532	0.9781576638808209	0.026906751673181222	0.0772108935482641	0.061136762951631826	0.9781576638808209	0.0772108935482641
192	0.962008350946528	0.9902482504039987	0.9874020978410349	0.01900569701456165	0.08011679306415619	0.061519999503294676	0.962008350946528	0.08011679306415619
193	0.9834925685270992	0.9925689494247703	0.9895394053569398	0.020261789126269948	0.07856848044385842	0.060835070649397166	0.9834925685270992	0.07856848044385842
194	0.9766064911547702	0.9913485228363577	0.9822197324348071	0.028442290286895842	0.09215605976573331	0.07738590543549377	0.9766064911547702	0.09215605976573331
195	0.9770087343196996	0.9905267977679278	0.9854732415562746	0.021231392622715888	0.07795247267359533	0.0649097721322686	0.9770087343196996	0.07795247267359533
196	0.9727291259339261	0.9845182228085723	0.9914440377287294	0.014020358779160956	0.08476660931216844	0.07914738397613133	0.9727291259339261	0.08476660931216844
197	0.9864578445913245	0.9971202033367471	0.9801503027600365	0.02788819823037298	0.0808754481386767	0.061375158980519276	0.9801503027600365	0.0808754481386767
198	0.9739802092393612	0.9893667493873523	0.9639552254811959	0.01111382096556734	0.07433304272607012	0.06620648198643787	0.9639552254811959	0.07433304272607012
199	0.9509251879872048	0.9885022059583055	0.9831896172519249	0.009225700610393893	0.0786776819041196	0.07806574887318482	0.9509251879872048	0.0786776819041196
200	0.9514524882771499	0.9918942388741437	0.97808775100832	0.021343929172546055	0.07011661809994144	0.05517258716468253	0.9514524882771499	0.07011661809994144
201	0.9673037844815646	0.9953573248266467	0.9799783834053071	0.019879780300192346	0.0727898413087132	0.05687778994054598	0.9673037844815646	0.0727898413087132
202	0.9792798328587181	0.9953622470737425	0.9885812644805994	0.03200448245010416	0.08853079486714359	0.06710377789006439	0.9792798328587181	0.08853079486714359
203	0.9745541360226212	0.9919337318199911	0.977971759520093	0.017332460760212352	0.08091873668216801	0.06997103087921694	0.9745541360226212	0.08091873668216801
204	0.9702018714130265	0.9869127874064181	0.991044018486446	0.02641698404698509	0.08355847045229449	0.0722007712646818	0.9702018714130265	0.08355847045229449
205	0.9713811570873583	0.9943678148506325	0.9817813573871697	0.028520832433341116	0.08636559614169294	0.07002685337830104	0.9713811570873583	0.08636559614169294
206	0.977657461263636	0.9921797537803037	0.9893035489878479	0.02592901180498623	0.06901814102825934	0.054376321720634294	0.977657461263636	0.06901814102825934
207	0.9564326094315787	0.9883129726181893	0.9761406701067622	0.014630911536879712	0.076927483162639	0.0664494552121913	0.9564326094315787	0.076927483162639
208	0.962113090896592	0.9813516360312884	0.985328831074121	0.018333898560923132	0.08491064187685254	0.07174232825149494	0.962113090896592	0.08491064187685254
209	0.9787081604013639	0.9938029405240681	0.9772772146156634	0.030334652317973262	0.08317891698488122	0.060054004219019894	0.9772772146156634	0.08317891698488122
210	0.9754715218575222	0.9957078428250232	0.9768846480717784	0.030501994555238245	0.07351163001268826	0.05045529680980843	0.9754715218575222	0.07351163001268826
211	0.9885268949085599	0.9954214891698772	0.9840137450665589	0.014249179314976589	0.07845233955378209	0.07223423982819356	0.9840137450665589	0.07845233955378209
212	0.9732791847299679	0.9890871205550801	0.9866312773492314	0.014621123679498796	0.0780807885980251	0.06759272340035	0.9732791847299679	0.0780807885980251
213	0.9752209797362639	0.996534901310121	0.9822187532295552	0.022880470296546624	0.07409720591701296	0.06509316222731161	0.9752209797362639	0.07409720591701296
214	0.953439079145232	0.9777236533613136	0.9908593551420642	0.022275056590881057	0.07369637971710043	0.055819045752378726	0.953439079145232	0.07369637971710043
215	0.9815116162084053	0.9981414468506634	0.979060595170366	0.0322613673546773	0.07601513977355016	0.050997572072395886	0.979060595170366	0.07601513977355016
216	0.9882973831019765	0.9948091205170466	0.9850769447819854	0.03983176904667792	0.09185194128907215	0.06401137373707787	0.9850769447819854	0.09185194128907215
217	0.9793545915100593	0.9955502578109796	0.9814283959314906	0.03775671096169721	0.08531494996123085	0.060260716369139336	0.9793545915100593	0.08531494996123085
218	0.9910870275233512	0.9923026420417357	0.9877814613134362	0.04943653518038455	0.08799741218264197	0.05929613763468482	0.9877814613134362	0.08799741218264197
219	0.9599176423276538	0.9858371114818214	0.98877052180065	0.013607461910528928	0.06607270780079985	0.06069112522561404	0.9599176423276538	0.06607270780079985
220	0.9790247919003275	0.99334618226498	0.9912892264575499	0.03717472953766341	0.08863700348133555	0.06488925571468579	0.9790247919003275	0.08863700348133555
221	0.9673903609406878	0.9839882560376888	0.9879229889406236	0.019093710070865685	0.06564005152875925	0.0668622006538029	0.9673903609406878	0.0668622006538029
222	0.9805172207519861	0.9950301331361912	0.987166096207383	0.02797462693923427	0.09261370845188871	0.07308527206460158	0.9805172207519861	0.09261370845188871
223	0.9703234543800041	0.9966661107271382	0.9802052105415714	0.030166942333501007	0.0791931393170007	0.06337771638771021	0.9703234543800041	0.0791931393170007
224	0.9637382970751085	0.9915325842982898	0.9481024290707827	0.01842399063521625	0.073054805880259	0.06313355650853841	0.9481024290707827	0.073054805880259
225	0.978111847191102	0.998202865476515	0.979028687102659	0.031060104499125815	0.0863544301680559	0.06502541590290549	0.978111847191102	0.0863544301680559
226	0.9795262945185376	0.9959422370396392	0.9761314900943009	0.024885727064302043	0.0895449245307251	0.07011879374597416	0.9761314900943009	0.0895449245307251
227	0.9651196716362654	0.9871244052677949	0.9902769089022715	0.011691625293140084	0.06926323910995312	0.07646911248669935	0.9651196716362654	0.07646911248669935
228	0.959876639038889	0.9837428193587588	0.9910737611612833	0.013927550056058245	0.09170756207013832	0.07875672015574132	0.959876639038889	0.09170756207013832
229	0.9767650274038	0.9921300557238315	0.988005149534424	0.018390283661760494	0.08704681777858257	0.08085163375628644	0.9767650274038	0.08704681777858257
230	0.973580793567244	0.9893611037137837	0.9930597485819754	0.034260259934110436	0.08719934234158593	0.065382896443769	0.973580793567244	0.08719934234158593
231	0.9728912092203772	0.985837327029958	0.993564616813659	0.043463734923828656	0.09177341953261015	0.06610657104747666	0.9728912092203772	0.09177341953261015
232	0.9603388890744329	0.9782284037385885	0.9873147046251518	0.02200186399577926	0.07253531878705191	0.06177113236202251	0.9603388890744329	0.07253531878705191
233	0.9814519961552589	0.9930480786045254	0.9909804690124863	0.023071593225052634	0.09258606700768535	0.07868655265250588	0.9814519961552589	0.09258606700768535
234	0.9605393796428554	0.9860205599223324	0.9779346300187456	0.03303441315642775	0.08951985032243104	0.06808268729599223	0.9605393796428554	0.08951985032243104
235	0.9704979056271912	0.9923771585310034	0.9896227355768153	0.015810404025066976	0.0825058747546976	0.0680298357156595	0.9704979056271912	0.0825058747546976
236	0.970498719457078	0.9902111969108894	0.9798043684125864	0.031589482972879106	0.0794291716737192	0.05387611055135468	0.970498719457078	0.0794291716737192
237	0.9756368834443812	0.9971053764556681	0.9824421906935874	0.024223559997385413	0.07023261444060883	0.05158923387199188	0.9756368834443812	0.07023261444060883
238	0.9563741663491214	0.9924098595852431	0.9770460887001619	0.024078237096446558	0.0839842878184845	0.06405341626750528	0.9563741663491214	0.0839842878184845
239	0.9655421755056635	0.9969486461067142	0.9616172481319338	0.014300383978125152	0.06971573186522434	0.05855859939643256	0.9616172481319338	0.06971573186522434
240	0.9831366695225427	0.9918570614994908	0.992087885928607	0.019986588498823267	0.07115277781634051	0.06597285724654599	0.9831366695225427	0.07115277781634051
241	0.9719916192678835	0.9905360715846	0.9789714088750943	0.02463364904944962	0.08681634526670856	0.06487910850251861	0.9719916192678835	0.08681634526670856
242	0.9686271831116925	0.9861019413901568	0.9909691436622711	0.0208403351407132	0.07400682845077504	0.06167987011006835	0.9686271831116925	0.07400682845077504
243	0.9716486146531801	0.9937500043130263	0.9844996941134835	0.01780936972510998	0.07752257878305034	0.06669945628981384	0.9716486146531801	0.07752257878305034
244	0.9731576584305233	0.9965142030248924	0.9700009047997238	0.01280473533939352	0.05954528192403782	0.05133347726354773	0.9700009047997238	0.05954528192403782
245	0.9695178327006863	0.9867293008745498	0.9821543930042956	0.03199172638041593	0.07145407386877575	0.05675154439790096	0.9695178327006863	0.07145407386877575
246	0.9736604770246963	0.9933207234599267	0.9726659584145778	0.010063730355118988	0.07487238654138784	0.07141285915295074	0.9726659584145778	0.07487238654138784
247	0.9683620491520677	0.9908223416875603	0.977088107991307	0.023523947025201733	0.08472640259618086	0.0657409400277876	0.9683620491520677	0.08472640259618086
248	0.9637635301945678	0.989224821418975	0.9802195263104271	0.022408394416227218	0.06982340215107231	0.05201148318030885	0.9637635301945678	0.06982340215107231
249	0.9792497576657684	0.9911943774101751	0.9931247929404415	0.023103014764879953	0.07899853160598079	0.060840432327472285	0.9792497576657684	0.07899853160598079
250	0.9720750670659168	0.9926640405502947	0.9827728446116138	0.029842311706614517	0.09395232883515395	0.07213599312030479	0.9720750670659168	0.09395232883515395
251	0.9742062047796325	0.9964401492679142	0.9781886491250744	0.02062666747354771	0.07804086589225565	0.059772431737198824	0.9742062047796325	0.07804086589225565
252	0.9763609295540748	0.9904237986526203	0.9914728066709118	0.030575836611311795	0.07037213021004735	0.05230650482688449	0.9763609295540748	0.07037213021004735
253	0.9555330476870115	0.987590266776573	0.9734160230355385	0.013986970092346982	0.07361307366387772	0.07674013723160289	0.9555330476870115	0.07674013723160289
254	0.9683973308789613	0.9927639833969246	0.9885781297231232	0.03124476313688137	0.09384266414667158	0.07268589241436751	0.9683973308789613	0.09384266414667158
255	0.9708970334724802	0.9878516402170819	0.9924811855553832	0.02168682507130618	0.10008911708495298	0.08106674294648293	0.9708970334724802	0.10008911708495298
256	0.9950956319800228	0.998109941423061	0.9939972452223711	0.03254840813368496	0.07359244072978685	0.05452395342129332	0.9939972452223711	0.07359244072978685
257	0.9856899182365597	0.9953478403673909	0.9841875848878304	0.0294880791521162	0.08985777639999366	0.06586781451565044	0.9841875848878304	0.08985777639999366
258	0.9514459962870273	0.9855364425016376	0.9794637379045449	0.01697780419858792	0.07385075818454281	0.06576232637374363	0.9514459962870273	0.07385075818454281
259	0.9628816800046368	0.9982274200323192	0.9684565172938691	0.01549534906349557	0.07276110020925641	0.059263698186123974	0.9628816800046368	0.07276110020925641
260	0.9819221698932395	0.9951701161895699	0.9778712025544511	0.03790976207498085	0.08988319657490203	0.06369211502454927	0.9778712025544511	0.08988319657490203
261	0.9804310460161176	0.9940352946543316	0.9875166018373055	0.030922174462766103	0.08076045275128103	0.056955188090633234	0.9804310460161176	0.08076045275128103
262	0.9877171553134334	0.997649410716212	0.9937531616256209	0.024989744499271802	0.09333831310234904	0.07068408695590267	0.9877171553134334	0.09333831310234904
263	0.990586561635745	0.9928496538442989	0.9728783380642068	0.02617121026183355	0.08358265351308178	0.06294415652397266	0.9728783380642068	0.08358265351308178
264	0.9496191199700367	0.9875516743423989	0.9786306862384421	0.017940742990816952	0.0699748881080643	0.058269406673017846	0.9496191199700367	0.0699748881080643
265	0.9505938991183397	0.9907792501243275	0.9745399503425427	0.013714688367733643	0.06961422090130155	0.05821089346767969	0.9505938991183397	0.06961422090130155
266	0.9788586181298972	0.9962801843191113	0.9892279692213765	0.023484756482853964	0.09031211285951318	0.0788569091806167	0.9788586181298972	0.09031211285951318
267	0.9634920463497253	0.9957553348518794	0.9748968544356413	0.03722677632977958	0.08900282255958727	0.05926340134044748	0.9634920463497253	0.08900282255958727
268	0.9661950169999981	0.9926165655332247	0.9825648659549416	0.014237170396408929	0.07789745158606597	0.0667854708207085	0.9661950169999981	0.07789745158606597
269	0.96236621464351	0.996199395965052	0.9764702116741648	0.01874997231779184	0.07214594829637672	0.07804442653293026	0.96236621464351	0.07804442653293026
270	0.9746341386232161	0.9938660816269426	0.9735049490164844	0.02862456039546407	0.0859049438879838	0.06121916671017142	0.9735049490164844	0.0859049438879838
271	0.9840506537702368	0.9848805977605932	0.9913413679670476	0.0278989955382492	0.07303647801643452	0.05293212609910566	0.9840506537702368	0.07303647801643452
272	0.9548271988342246	0.9937315385890514	0.9705601921056116	0.007749587834464772	0.07900770985615171	0.08105960632116342	0.9548271988342246	0.08105960632116342
273	0.9723941698471373	0.9930952923474068	0.989128061590361	0.023353846143537735	0.08359071453648666	0.06740889170743229	0.9723941698471373	0.08359071453648666
274	0.9553619426769984	0.990656660438218	0.98478022606741	0.01913891659846563	0.0806863782590183	0.07424246996974139	0.9553619426769984	0.0806863782590183
275	0.9658780342909277	0.9943670409197417	0.9832381675110539	0.015851224061855032	0.06967060989742659	0.06300684649508945	0.9658780342909277	0.06967060989742659
276	0.9720548739592003	0.9942323409593725	0.9863300825607035	0.014100964617694257	0.08837794219163339	0.07690527093693031	0.9720548739592003	0.08837794219163339
277	0.9785343051536838	0.9945179782470662	0.9761729292693759	0.04385623853654	0.09359446298324102	0.06258022704837579	0.9761729292693759	0.09359446298324102
278	0.9684066185219594	0.9967049345199364	0.9806501637271214	0.024100248746516034	0.08192273560558157	0.06941473203687869	0.9684066185219594	0.08192273560558157
279	0.9795963816037611	0.992024987793218	0.9846544887561642	0.03809072700731965	0.09345492502109207	0.06936728574694154	0.9795963816037611	0.09345492502109207
280	0.9689731383540224	0.9934970729702768	0.9870747604196958	0.011255645486765206	0.08128449401621164	0.07225885295667332	0.9689731383540224	0.08128449401621164
281	0.9748559968081096	0.9970576278002073	0.9798482476421823	0.02778967029840325	0.08949669439076599	0.06782791879156953	0.9748559968081096	0.08949669439076599
282	0.9676956503616683	0.9941982360033017	0.9720892192360772	0.012996280156945794	0.07622032069240096	0.0655692119266707	0.9676956503616683	0.07622032069240096
283	0.9784145955931595	0.9923025019897398	0.978409206445102	0.011002145729965595	0.06293787700575143	0.05378346880538037	0.978409206445102	0.06293787700575143
284	0.9693598081100101	0.9950155287346175	0.9728107405556029	0.020138343402609633	0.07961739995208547	0.06770105116168854	0.9693598081100101	0.07961739995208547
285	0.9470935243871009	0.9854767874996629	0.9833894543317123	0.007094174055911637	0.08161728953807817	0.07789425646759497	0.9470935243871009	0.08161728953807817
286	0.967580773049342	0.993481909351596	0.9837664739251203	0.03298938047107621	0.08083575932746033	0.05917386938698062	0.967580773049342	0.08083575932746033
287	0.9618118617477206	0.9852254521301932	0.9858813313477567	0.006645536216347833	0.07746340394428701	0.07482187322996636	0.9618118617477206	0.07746340394428701
288	0.9770237250015584	0.9961066185046952	0.9877417632923546	0.03383055860445186	0.08403852883905864	0.061824403900797534	0.9770237250015584	0.08403852883905864
289	0.9719188292486667	0.9942108472915919	0.9812523035466436	0.01496235059943808	0.07875706503858558	0.07026898279803473	0.9719188292486667	0.07875706503858558
290	0.9825554153803006	0.9944835679152236	0.9814986162574154	0.02730348858256455	0.09084968516654096	0.07148621860224397	0.9814986162574154	0.09084968516654096
291	0.9533109915609063	0.9877066253407906	0.9855723015505563	0.015993799815556167	0.08300648259366382	0.07881563346944885	0.9533109915609063	0.08300648259366382
292	0.9769257379355516	0.991475060139424	0.969735542481474	0.016630918949833186	0.08833912197744925	0.07498402793817124	0.969735542481474	0.08833912197744925
293	0.9717490570613857	0.9930933471573343	0.9760339709537	0.029333600454520634	0.0890171380072696	0.0745414759704632	0.9717490570613857	0.0890171380072696
294	0.9575940171107492	0.9944530772005353	0.9703473332808249	0.029134062507923945	0.07780454959356164	0.05599109689637438	0.9575940171107492	0.07780454959356164
295	0.9644663555931876	0.990694792818018	0.9760631805252875	0.016280093652148154	0.0809082413305427	0.06661173024363387	0.9644663555931876	0.0809082413305427
296	0.9544955355527752	0.9895663514972455	0.9833177080251002	0.020442013489913605	0.0795200068410574	0.0709781295007563	0.9544955355527752	0.0795200068410574
297	0.9829240491087383	0.990441121201051	0.9838744362285775	0.024101757233848466	0.073992589302264	0.063541046085572	0.9829240491087383	0.073992589302264
298	0.9840794288669704	0.9887969693002728	0.9873502467352503	0.03539703487544843	0.08512421122222377	0.06232597988016803	0.9840794288669704	0.08512421122222377
299	0.9708127926394015	0.9914063157897556	0.9860207768120866	0.03316789690546746	0.08123882062819186	0.06076306930982451	0.9708127926394015	0.08123882062819186
300	0.9711848168451125	0.996889337741607	0.9749881158285261	0.022193694897072232	0.08417123367668229	0.07250362764998723	0.9711848168451125	0.08417123367668229
301	0.969545986896326	0.9905581127813765	0.9839042139661828	0.018920358544454525	0.08825396708704365	0.07120929812869728	0.969545986896326	0.08825396708704365
302	0.9675328066491332	0.9946334007062058	0.9689065224721813	0.022051699736851244	0.07855133620267271	0.06383959526386307	0.9675328066491332	0.07855133620267271
303	0.9458321959141859	0.9774080837315803	0.9893719095889754	0.01400638230658058	0.07946829018291336	0.06886259605994545	0.9458321959141859	0.07946829018291336
304	0.9614407996299333	0.9924390407249769	0.9759262666991922	0.014027915886387262	0.08377427879580221	0.07081745039105107	0.9614407996299333	0.08377427879580221
305	0.9671021702995893	0.996430291496194	0.9613884125763457	0.007937173054479049	0.07129156807085374	0.06949214373124325	0.9613884125763457	0.07129156807085374
306	0.9836682404996678	0.9951267445376679	0.9800092767163395	0.031346790466986345	0.07986495811108722	0.05745227079838868	0.9800092767163395	0.07986495811108722
307	0.9670984241404186	0.9790386325842141	0.9965608954316376	0.015359729358047152	0.07256229553695007	0.06480990225769284	0.9670984241404186	0.07256229553695007
308	0.9697589252615446	0.9871057410045121	0.9835012310667602	0.023968728234756286	0.09912346069880713	0.07900492724057981	0.9697589252615446	0.09912346069880713
309	0.9515908839621596	0.9875512534534918	0.981414873808615	0.007793043392065931	0.06700934324502744	0.0729837306490276	0.9515908839621596	0.0729837306490276
310	0.9782412645961278	0.9960714136787513	0.9877247554473799	0.03220284756457195	0.08920320540447135	0.0666131426666976	0.9782412645961278	0.08920320540447135
311	0.9425492481982211	0.9824405248645605	0.9852277780231519	0.012904322188634736	0.07217180921613965	0.07965222184546114	0.9425492481982211	0.07965222184546114
312	0.9535696875552941	0.9901501336293449	0.9785473674056443	0.012869171463724906	0.0737552792292966	0.07195736157696449	0.9535696875552941	0.0737552792292966
313	0.9799457405618069	0.9919656840272174	0.9808906645357068	0.028095661741435567	0.07227492251190652	0.05380201109716356	0.9799457405618069	0.07227492251190652
314	0.9708607324184901	0.9960598039750489	0.986127991369417	0.03066957137759593	0.0821957621516749	0.06139070329203866	0.9708607324184901	0.0821957621516749
315	0.9742505383378031	0.9910570405841014	0.9829187561276667	0.03748536698886812	0.08500186157495851	0.06479661785575229	0.9742505383378031	0.08500186157495851
316	0.9739588471590844	0.9980046489476478	0.9751750713756359	0.03793055172783634	0.08142978952336169	0.06448014353602395	0.9739588471590844	0.08142978952336169
317	0.9479341920941147	0.9874151189893996	0.9818923610730032	0.008787938437593597	0.07541152769997375	0.078265990041913	0.9479341920941147	0.078265990041913
318	0.9834300956761164	0.9963319308231183	0.981898042372168	0.0322091867255278	0.08930453206062737	0.06170695533128511	0.981898042372168	0.08930453206062737
319	0.9736756434809921	0.9950947294907284	0.9832414186191548	0.015697904816531907	0.08497099310741797	0.07238848852959706	0.9736756434809921	0.08497099310741797
320	0.9783798558909278	0.9968033909000591	0.986143147672558	0.017285810071569787	0.07434231535033341	0.06547391617962268	0.9783798558909278	0.07434231535033341
321	0.980493479744713	0.99288717647309	0.9842258095428676	0.030445102186526806	0.0695804490592254	0.059929281470207464	0.980493479744713	0.0695804490592254
322	0.9853460344576098	0.9903388907235142	0.987873734372507	0.03544170309972659	0.08724331969353553	0.06827118880983622	0.9853460344576098	0.08724331969353553
323	0.9759217316395017	0.995016560663133	0.9902265551159047	0.03969445060263697	0.09697994424888924	0.07156661008206495	0.9759217316395017	0.09697994424888924
324	0.9478141346862423	0.9884625017720674	0.9829907605815635	0.021668210105835226	0.07449838010939624	0.060582375352591825	0.9478141346862423	0.07449838010939624
325	0.9615554399368411	0.9915381277917774	0.9762052422806482	0.015969007546384483	0.08299690161843135	0.0699018188219642	0.9615554399368411	0.08299690161843135
326	0.9877293766374209	0.9955169310301527	0.9902986373455821	0.029341944268208017	0.08081425067484206	0.06317387188289525	0.9877293766374209	0.08081425067484206
327	0.9684132177027724	0.9926695992589201	0.9809794433553463	0.01272470868016292	0.07611919302038508	0.06787459972456152	0.9684132177027724	0.07611919302038508
328	0.9666283909092332	0.9961960191943773	0.9766905883539155	0.012040235217497534	0.07256534035288542	0.0634456373581694	0.9666283909092332	0.07256534035288542
329	0.9687834336464121	0.9917754506530814	0.9841486844778905	0.03795404872780999	0.08224573829570514	0.05607621717897178	0.9687834336464121	0.08224573829570514
330	0.9630525340100242	0.9826865148969495	0.9888274705277128	0.02581601504871654	0.06420389120268773	0.049718217942957096	0.9630525340100242	0.06420389120268773
331	0.9703125652703567	0.9971404900371025	0.9743448993200967	0.019681670963164633	0.07500421754220277	0.06672352988606153	0.9703125652703567	0.07500421754220277
332	0.9819587201308416	0.9947209273572657	0.980232260948433	0.04141255211470304	0.09767787149689579	0.0665751754819879	0.980232260948433	0.09767787149689579
333	0.9825302396957306	0.9960548991385143	0.9844686163610252	0.037958962818041224	0.06843059993296349	0.04771470693703381	0.9825302396957306	0.06843059993296349
334	0.9688381982864688	0.9932151475204449	0.972550445838012	0.01849981481738364	0.08710799686966726	0.07393008132231485	0.9688381982864688	0.08710799686966726
335	0.9616608766646644	0.9808481926161825	0.9918032871053543	0.024596460575989073	0.0841863971343143	0.06722251058586363	0.9616608766646644	0.0841863971343143
336	0.9672457925147045	0.9924816272454162	0.9747596265603524	0.009534077905591586	0.06616250336872696	0.06445741004619825	0.9672457925147045	0.06616250336872696
337	0.9572649663116637	0.9914193673784487	0.9753490367688962	0.015419982869226976	0.07788508138913249	0.06601719295799398	0.9572649663116637	0.07788508138913249
338	0.9577287837528726	0.9885025426677062	0.9733928450338758	0.02253955847151606	0.07668599508695267	0.05851753815634699	0.9577287837528726	0.07668599508695267
339	0.9571272008462237	0.992353848779138	0.9729724104504385	0.02673500645532514	0.07485198209303272	0.06567764530025275	0.9571272008462237	0.07485198209303272
340	0.9779845080458565	0.9949416041404799	0.9887808738481273	0.019229644677700584	0.08979461713303445	0.07646187850319992	0.9779845080458565	0.08979461713303445
341	0.9653055441340161	0.9918217534020695	0.9876483408326395	0.012323441811809508	0.06510732622989336	0.0557119917984174	0.9653055441340161	0.06510732622989336
342	0.9764085931702466	0.9908037249308012	0.9887341306634333	0.045610371207815505	0.08208064107771894	0.06396161999478797	0.9764085931702466	0.08208064107771894
343	0.9567281554641602	0.993938907524969	0.9735666136456901	0.00793958830407174	0.0722699564737774	0.07595267124159939	0.9567281554641602	0.07595267124159939
344	0.9825752553971847	0.9965486814244663	0.9906737624614592	0.02363600669352828	0.08944643264498263	0.0788556364787484	0.9825752553971847	0.08944643264498263
345	0.9885406299736318	0.9942365376560166	0.986631588956535	0.04109413021361546	0.06932987521157849	0.04865535340532433	0.986631588956535	0.06932987521157849
346	0.9550193729695642	0.9921014803893327	0.9806089487912544	0.012187296587930658	0.06497121279038835	0.06134138956645942	0.9550193729695642	0.06497121279038835
347	0.9626525595389507	0.9877499191240262	0.9752727988319274	0.024135500084426154	0.0885416338002395	0.07171278449445055	0.9626525595389507	0.0885416338002395
348	0.9830203259509436	0.9924828947942359	0.9860047948022294	0.011899662902521143	0.06569804555845182	0.059906128641977995	0.9830203259509436	0.06569804555845182
349	0.9883406085130433	0.992288365521202	0.9823518767233811	0.03351329718617702	0.0867092715816175	0.06224381681426163	0.9823518767233811	0.0867092715816175
350	0.9735215135705684	0.9951477966776306	0.9796966647023164	0.026652087449118143	0.08725511613946672	0.06683801380689926	0.9735215135705684	0.08725511613946672
351	0.9562814486938248	0.9922536476179932	0.9815347607679364	0.010947503448260894	0.08531547912595472	0.07938448780125443	0.9562814486938248	0.08531547912595472
352	0.9596618630956467	0.988466582843707	0.9863312541162629	0.022598022865906592	0.08634377316418754	0.07160933152404146	0.9596618630956467	0.08634377316418754
353	0.9642095810660835	0.9886956478653863	0.9819891919171917	0.008790551311459893	0.07120993818090719	0.06452282562696716	0.9642095810660835	0.07120993818090719
354	0.9782344353383439	0.9968361249759242	0.9809497078377998	0.027615743368328706	0.08767594940139815	0.0704390699349694	0.9782344353383439	0.08767594940139815
355	0.9847887061918829	0.9944271210827346	0.9761538413939256	0.039541078505032606	0.09575381386696388	0.06204225432151025	0.9761538413939256	0.09575381386696388
356	0.9547494838279491	0.9840335916476594	0.9898063669979784	0.02323683107910749	0.07180856513598075	0.05709075361207413	0.9547494838279491	0.07180856513598075
357	0.9819634534585099	0.9923634224182583	0.9927316382175589	0.04175120661331579	0.09018023233457108	0.058827073352241306	0.9819634534585099	0.09018023233457108
358	0.9720134396098674	0.9955374068132676	0.9843204183778096	0.03513859391907141	0.08102704630625553	0.054393200027298874	0.9720134396098674	0.08102704630625553
359	0.9815723938015605	0.9925576255828628	0.9940905986486662	0.032355061408860686	0.09265173821602402	0.07685441742231654	0.9815723938015605	0.09265173821602402
360	0.9688971239229247	0.9940316878008183	0.9764787362126087	0.015617589533512706	0.08072771136297446	0.07018189161353755	0.9688971239229247	0.08072771136297446
361	0.9795706868791006	0.9913964962938774	0.9925976188422423	0.026740010459193674	0.08270910631050994	0.05899496363004468	0.9795706868791006	0.08270910631050994
362	0.9778635387876616	0.9936561858060274	0.9902491068211274	0.023173203285643044	0.08131405787266174	0.06297996987497656	0.9778635387876616	0.08131405787266174
363	0.9823822931150662	0.9953392544285186	0.9827427350634103	0.01960424776090923	0.08114935672716396	0.06795366408525375	0.9823822931150662	0.08114935672716396
364	0.9713261643891884	0.9824966933874945	0.993403207330528	0.02676192213751129	0.07997816582786892	0.06772145238630908	0.9713261643891884	0.07997816582786892
365	0.9879668096125224	0.9940665327382804	0.9893952655230114	0.026437846516802983	0.09018100195052348	0.07063793308527468	0.9879668096125224	0.09018100195052348
366	0.9856123250863924	0.9955506815773879	0.9912294444045755	0.014488596776479415	0.07950408502832715	0.07355176992972821	0.9856123250863924	0.07950408502832715
367	0.9680230334538671	0.9898375013041963	0.9826071106538162	0.026656960992625652	0.07591126224016857	0.05636294558622649	0.9680230334538671	0.07591126224016857
368	0.9721837180658764	0.9956914831988549	0.9760155665888195	0.03576818619949838	0.07585267319025504	0.05059905549820563	0.9721837180658764	0.07585267319025504
369	0.9746407128965945	0.9952920478371672	0.9783793569487845	0.024118052844293338	0.07713261707974538	0.05804912363852909	0.9746407128965945	0.07713261707974538
370	0.9717238547959488	0.9890076029229589	0.9844488842825831	0.025781377405490784	0.09196937838482151	0.07528348659253889	0.9717238547959488	0.09196937838482151
371	0.9806340598843469	0.9938993127245009	0.9883576265461542	0.02768038728156791	0.08098848869581657	0.06847294245560101	0.9806340598843469	0.08098848869581657
372	0.990384641352878	0.9942685659786286	0.9860798572118774	0.018188363033401107	0.07083440711341239	0.05430313715764186	0.9860798572118774	0.07083440711341239
373	0.9758105824225202	0.9954083819666986	0.9823688802520897	0.027129540672857128	0.07843832054624854	0.0626100789416431	0.9758105824225202	0.07843832054624854
374	0.9771321039412733	0.9959580105815701	0.9776513611368258	0.025045242803404394	0.08123021947938584	0.060148067652733346	0.9771321039412733	0.08123021947938584
