i,j,overlap,same_repeat
50,73,0.6738871954094494,0
50,74,0.6414848249281226,0
50,75,0.7280068049904309,0
50,76,0.6190414442761485,0
50,77,0.6731625264912113,0
50,78,0.6549078547930831,0
50,79,0.700501073009488,0
50,80,0.7134843906855959,0
50,81,0.6884724996299101,0
50,82,0.6918226100610944,0
50,83,0.6593513099037401,0
50,84,0.6507403517190321,0
50,85,0.6337270989304828,0
50,86,0.645202094705756,0
50,87,0.6445756476833314,0
50,88,0.6618285111353901,0
50,89,0.7225187651940532,0
50,90,0.6694492140326909,0
50,91,0.6595487128203936,0
50,92,0.6425829927609219,0
50,93,0.6756898643604107,0
50,94,0.6648043599161648,0
50,95,0.7744442597340555,0
50,96,0.5968989505843709,0
50,97,0.6158258178283236,0
50,98,0.6660508497459008,0
50,99,0.6817976585399139,0
51,52,0.6594381396547653,1
51,53,0.6862515546561186,1
51,54,0.674118819780899,1
51,55,0.7189198556505846,0
51,56,0.6254519657418564,0
51,57,0.70510900808175,0
51,58,0.6709040103037042,0
51,59,0.6904842887107379,0
51,60,0.6701244667032015,0
51,61,0.7782108726650466,0
51,62,0.6643696510941278,0
51,63,0.706200671581088,0
51,64,0.6551944470848845,0
51,65,0.7247420115115059,0
51,66,0.7273520820855701,0
51,67,0.698831654606558,0
51,68,0.6580120604889763,0
51,69,0.7077998512811926,0
51,70,0.7879238280569365,0
51,71,0.6921220998597117,0
51,72,0.6781946579574307,0
51,73,0.711217148175723,0
51,74,0.6418350932972929,0
51,75,0.6865746872794243,0
51,76,0.7157730790310168,0
51,77,0.6580794683471826,0
51,78,0.7588378332993859,0
51,79,0.6777493597065534,0
51,80,0.6962403964848953,0
51,81,0.6554395184418875,0
51,82,0.6746136707853323,0
51,83,0.7066509911222542,0
51,84,0.7532555573937284,0
51,85,0.7176516673984816,0
51,86,0.6820612642063204,0
51,87,0.6816342759493406,0
51,88,0.7193976402480713,0
51,89,0.659021322255738,0
51,90,0.6949838670827126,0
51,91,0.7345045838115886,0
51,92,0.6599993192839556,0
51,93,0.7005614156001928,0
51,94,0.6720396688938274,0
51,95,0.6617310637977835,0
51,96,0.7840553396181134,0
51,97,0.6774331082233369,0
51,98,0.654448778276477,0
51,99,0.6618982138016792,0
52,53,0.6428461612124675,1
52,54,0.6718131520892567,1
52,55,0.6341396997835587,0
52,56,0.7261984782259073,0
52,57,0.5797580629996243,0
52,58,0.7844790317978629,0
52,59,0.6729400595397518,0
52,60,0.6793833623190886,0
52,61,0.6533924554750212,0
52,62,0.7388466171374285,0
52,63,0.7425187182156618,0
52,64,0.6810074765064793,0
52,65,0.6747007912466308,0
52,66,0.7197293111575529,0
52,67,0.6428457707863244,0
52,68,0.7189737849810254,0
52,69,0.7213384455395577,0
52,70,0.6493376982466665,0
52,71,0.6937528019842675,0
52,72,0.6968348761724068,0
52,73,0.723987851921293,0
52,74,0.7272179007536757,0
52,75,0.6800169481007363,0
52,76,0.6658623182641067,0
52,77,0.839758201903291,0
52,78,0.6915146496937145,0
52,79,0.668650053203588,0
52,80,0.6851990778927814,0
52,81,0.6801876716638535,0
52,82,0.706603739332591,0
52,83,0.7130000201650519,0
52,84,0.7030640512941314,0
52,85,0.6268846077641561,0
52,86,0.7430967983388388,0
52,87,0.761045710032142,0
52,88,0.692993310975939,0
52,89,0.6876532604816568,0
52,90,0.6842849134715059,0
52,91,0.669570391823317,0
52,92,0.819568180153023,0
52,93,0.6840935921572429,0
52,94,0.6693766457679559,0
52,95,0.7136623401086623,0
52,96,0.6985129426719745,0
52,97,0.7029255824869247,0
52,98,0.6676639270959959,0
52,99,0.6817286381334539,0
53,54,0.6696328012535584,1
53,55,0.7299765705956828,0
53,56,0.6447193735446832,0
53,57,0.5650678877560984,0
53,58,0.7225183218098179,0
53,59,0.6883357340213366,0
53,60,0.6909089503349939,0
53,61,0.6611214118877405,0
53,62,0.6346056999063955,0
53,63,0.7276334347796156,0
53,64,0.6672504546247486,0
53,65,0.7315215239169086,0
53,66,0.7099235178073113,0
53,67,0.6919694922328331,0
53,68,0.6876718006592497,0
53,69,0.614189646164611,0
53,70,0.6720130282611039,0
53,71,0.667195670097682,0
53,72,0.7167039085484247,0
53,73,0.6967773480126387,0
53,74,0.6415441873375228,0
53,75,0.625022431817353,0
53,76,0.71222692359031,0
53,77,0.6684704047710954,0
53,78,0.7206963190691262,0
53,79,0.6701475989997949,0
53,80,0.6094107724003236,0
53,81,0.6536820114248258,0
53,82,0.7607117162263952,0
53,83,0.6844341997555953,0
53,84,0.7166899100606163,0
53,85,0.6418742139620577,0
53,86,0.6959973091111331,0
53,87,0.6357732318752842,0
53,88,0.7152761512855768,0
53,89,0.7165477400912281,0
53,90,0.6510052174951932,0
53,91,0.657795799501061,0
53,92,0.7084004904475039,0
53,93,0.6694985584089901,0
53,94,0.7275984541179605,0
53,95,0.642909592032934,0
53,96,0.6416321925278983,0
53,97,0.7479607167825952,0
53,98,0.6956497936446531,0
53,99,0.6634425468706627,0
54,55,0.6841557716387868,0
54,56,0.7100715448105818,0
54,57,0.5579969931093978,0
54,58,0.743198457232523,0
54,59,0.7163576076364023,0
54,60,0.7421901863469005,0
54,61,0.6677378092303328,0
54,62,0.6939722751129564,0
54,63,0.6917650982121333,0
54,64,0.7216304952081116,0
54,65,0.7117510778655463,0
54,66,0.6886230469243754,0
54,67,0.618107608593616,0
54,68,0.793224787980553,0
54,69,0.6872905935208211,0
54,70,0.6544671214561001,0
54,71,0.773344836040318,0
54,72,0.6899222876177324,0
54,73,0.6402195407091085,0
54,74,0.7683043401770326,0
54,75,0.6543300082169508,0
54,76,0.6799167379631155,0
54,77,0.7173951132447435,0
54,78,0.7482467073161014,0
54,79,0.7052871388511972,0
54,80,0.6211527528247149,0
54,81,0.7596341179611659,0
54,82,0.7329312029814636,0
54,83,0.6866500387946747,0
54,84,0.6925899941242328,0
54,85,0.6576212355285276,0
54,86,0.7360511228195319,0
54,87,0.6834357432321283,0
54,88,0.7295833805774525,0
54,89,0.7034208031427205,0
54,90,0.6626778915521025,0
54,91,0.6743168269286809,0
54,92,0.6892727752152301,0
54,93,0.7498539389337644,0
54,94,0.754950770293467,0
54,95,0.6647632098634285,0
54,96,0.6640113740052946,0
54,97,0.7602659830776124,0
54,98,0.7345577560606358,0
54,99,0.6927234544151643,0
55,56,0.6351772704433201,1
55,57,0.5673855876630902,1
55,58,0.6512226999332114,1
55,59,0.626750601947687,1
55,60,0.6749056565944795,0
55,61,0.7186918170310985,0
55,62,0.666795849298811,0
55,63,0.6599729879522144,0
55,64,0.6777991342910783,0
55,65,0.8155019918777342,0
55,66,0.6571630737716748,0
55,67,0.6278998149801776,0
55,68,0.6884604119756508,0
55,69,0.6397181499514598,0
55,70,0.7556568368429448,0
55,71,0.6690863918850638,0
55,72,0.6520361714136867,0
55,73,0.65879864148408,0
55,74,0.661292678615456,0
55,75,0.6592630673814691,0
55,76,0.6645275290063921,0
55,77,0.6482882232354041,0
55,78,0.70522122440497,0
55,79,0.7018354105187102,0
55,80,0.6514094960511696,0
55,81,0.6622243313788417,0
55,82,0.7605757089718437,0
55,83,0.6489069216291029,0
55,84,0.685461641928235,0
55,85,0.6492896788345269,0
55,86,0.6961944575270984,0
55,87,0.6482587300569458,0
55,88,0.6546321592600461,0
55,89,0.7271237653564123,0
55,90,0.6607497232928672,0
55,91,0.6830537596253067,0
55,92,0.6744173570886041,0
55,93,0.647361134961701,0
55,94,0.6766383376638319,0
55,95,0.7165125675736687,0
55,96,0.6360111863763236,0
55,97,0.7073212523077288,0
55,98,0.6936952710240734,0
55,99,0.6353971939939258,0
56,57,0.5290610777697005,1
56,58,0.69785884564224,1
56,59,0.623361455219726,1
56,60,0.7084561722377054,0
56,61,0.626859113057417,0
56,62,0.6939337538297444,0
56,63,0.7022300801734451,0
56,64,0.6645041458943115,0
56,65,0.6911130701117716,0
56,66,0.6331411121500383,0
56,67,0.6271865536855185,0
56,68,0.7620671511302879,0
56,69,0.6251796131549452,0
56,70,0.6266971315123655,0
56,71,0.6854610554069032,0
56,72,0.7123720299369429,0
56,73,0.6492827604400822,0
56,74,0.775773321081971,0
56,75,0.6383731456614214,0
56,76,0.660123571779875,0
56,77,0.7594124869810553,0
56,78,0.6804930784407621,0
56,79,0.651866823380375,0
56,80,0.7170536461010257,0
56,81,0.7449124434778207,0
56,82,0.7616478840489542,0
56,83,0.6376190423965564,0
56,84,0.6316007723230784,0
56,85,0.613340917839958,0
56,86,0.6985785830590685,0
56,87,0.6880139927953655,0
56,88,0.6886718911094778,0
56,89,0.7085700740870231,0
56,90,0.6643593952653253,0
56,91,0.6592639593752061,0
56,92,0.758905428133614,0
56,93,0.6771803224619002,0
56,94,0.663208125557619,0
56,95,0.6670861591893757,0
56,96,0.6615903734760121,0
56,97,0.7189495174930661,0
56,98,0.6744656995230502,0
56,99,0.6342338041340518,0
57,58,0.567342635932455,1
57,59,0.5435436557005732,1
57,60,0.6133716910388152,0
57,61,0.6113324047441451,0
57,62,0.5662246470117781,0
57,63,0.6106920563778058,0
57,64,0.6057836231744874,0
57,65,0.5952287653640611,0
57,66,0.6238841415337976,0
57,67,0.6754974638173571,0
57,68,0.5547665324548647,0
57,69,0.6299679367336131,0
57,70,0.6522644164168379,0
57,71,0.6237142092574919,0
57,72,0.5933825374823013,0
57,73,0.5896641276458627,0
57,74,0.5495909168179275,0
57,75,0.5947863085734666,0
57,76,0.6315955553901451,0
57,77,0.57562369328983,0
57,78,0.6048574124069801,0
57,79,0.6160239124898084,0
57,80,0.6061618033938501,0
57,81,0.586151957758646,0
57,82,0.5602303993582223,0
57,83,0.6034492862137855,0
57,84,0.660459410416652,0
57,85,0.626737519503878,0
57,86,0.5372150429664502,0
57,87,0.6508203411500901,0
57,88,0.6200764717774842,0
57,89,0.5792209981867357,0
57,90,0.5898747743916537,0
57,91,0.6724010295407113,0
57,92,0.5448273525716567,0
57,93,0.5832512188672373,0
57,94,0.602597632107554,0
57,95,0.597707141619031,0
57,96,0.7007815641221573,0
57,97,0.570476805198709,0
57,98,0.5761302941276171,0
57,99,0.5917054134030701,0
58,59,0.7003487070903519,1
58,60,0.761611208485198,0
58,61,0.6391609964054791,0
58,62,0.7137347588549485,0
58,63,0.7445610431292677,0
58,64,0.6960805099098386,0
58,65,0.6830893651115089,0
58,66,0.7495708420441822,0
58,67,0.6951320397884245,0
58,68,0.7013116432940181,0
58,69,0.7270798301059882,0
58,70,0.6559087437692253,0
58,71,0.7385285712500382,0
58,72,0.7325534703054597,0
58,73,0.7082970611599837,0
58,74,0.7668287650950356,0
58,75,0.6772189077802958,0
58,76,0.6654890668192388,0
58,77,0.7779267383377373,0
58,78,0.7291354819528333,0
58,79,0.7316041534071968,0
58,80,0.6530405175954745,0
58,81,0.716685223020328,0
58,82,0.7396642256762824,0
58,83,0.7504681095287229,0
58,84,0.7427051317554976,0
58,85,0.6185804181599774,0
58,86,0.7913353881509688,0
58,87,0.6636533618153453,0
58,88,0.7708264441105315,0
58,89,0.770776727627843,0
58,90,0.7252825148175963,0
58,91,0.6570074013221844,0
58,92,0.7621190768860857,0
58,93,0.731688022180349,0
58,94,0.7419705074415541,0
58,95,0.7537308276662447,0
58,96,0.6475246572389742,0
58,97,0.7330914392677295,0
58,98,0.7736198912802932,0
58,99,0.6903628841732847,0
59,60,0.668962695178607,0
59,61,0.6666158611420663,0
59,62,0.7119441502968216,0
59,63,0.6715894932910562,0
59,64,0.7091143499914236,0
59,65,0.6743982003372785,0
59,66,0.7646550454397008,0
59,67,0.6829311999834149,0
59,68,0.702110697981099,0
59,69,0.6817845515731914,0
59,70,0.6947337196064419,0
59,71,0.7254731991198683,0
59,72,0.6648914759517036,0
59,73,0.7344299361072739,0
59,74,0.6418619995960355,0
59,75,0.6784257791386907,0
59,76,0.7186111744249881,0
59,77,0.6954786503806627,0
59,78,0.735737416491271,0
59,79,0.6637571218907341,0
59,80,0.6296556538120752,0
59,81,0.711052399914594,0
59,82,0.7006803704070045,0
59,83,0.7057350932705584,0
59,84,0.7392410349416605,0
59,85,0.6357577158022278,0
59,86,0.700223917563986,0
59,87,0.6089934267904376,0
59,88,0.7868336803095886,0
59,89,0.6759766908890301,0
59,90,0.7168098120038165,0
59,91,0.6468973663291215,0
59,92,0.6488373226696917,0
59,93,0.7443098484105823,0
59,94,0.712881391823725,0
59,95,0.679347625933749,0
59,96,0.6241839757887048,0
59,97,0.6864276646952103,0
59,98,0.6868771721309304,0
59,99,0.7357050210861342,0
60,61,0.6169835452408914,1
60,62,0.6689073273666628,1
60,63,0.6628558162361815,1
60,64,0.6664315472114799,1
60,65,0.6949866967014552,0
60,66,0.6827849644661595,0
60,67,0.681546764455315,0
60,68,0.6806074338116779,0
60,69,0.7005849695669335,0
60,70,0.672394643151548,0
60,71,0.6818330670791979,0
60,72,0.7031966609690832,0
60,73,0.6501337005385399,0
60,74,0.7208807324829203,0
60,75,0.6210665921810625,0
60,76,0.7285707197337274,0
60,77,0.6660219124894293,0
60,78,0.7135243364208892,0
60,79,0.7306361111922346,0
60,80,0.5980236993247182,0
60,81,0.7278062614718844,0
60,82,0.7222504533546728,0
60,83,0.6932320674432798,0
60,84,0.7527300446636109,0
60,85,0.6381823913388991,0
60,86,0.6509295679047025,0
60,87,0.6529170544438907,0
60,88,0.7536329701894916,0
60,89,0.7224421727949825,0
60,90,0.6758323433558977,0
60,91,0.6558503822333848,0
60,92,0.6477554952813052,0
60,93,0.7421364746933533,0
60,94,0.7360217074077012,0
60,95,0.7084946204451285,0
60,96,0.6697370663668748,0
60,97,0.6967366538158017,0
60,98,0.677670772123122,0
60,99,0.7252235440012602,0
61,62,0.6244487738117055,1
61,63,0.650559349506677,1
61,64,0.6262617096979965,1
61,65,0.7338144473770195,0
61,66,0.6280673059368805,0
61,67,0.6858872510865268,0
61,68,0.6381342614902673,0
61,69,0.6856849085442885,0
61,70,0.7932369574413424,0
61,71,0.6960063211688765,0
61,72,0.6701205182234478,0
61,73,0.6324640758868132,0
61,74,0.6276027767057633,0
61,75,0.6418423954163643,0
61,76,0.7072907567577781,0
61,77,0.6729385530710537,0
61,78,0.701051331028117,0
61,79,0.642937728332297,0
61,80,0.7356237403390392,0
61,81,0.6236619595313719,0
61,82,0.6642745281188108,0
61,83,0.6448657561493417,0
61,84,0.6720068348432755,0
61,85,0.6496096000775224,0
61,86,0.6511730285121167,0
61,87,0.6918563144232013,0
61,88,0.6895060066907339,0
61,89,0.6865181020663946,0
61,90,0.6989299822697579,0
61,91,0.7600126302724118,0
61,92,0.6621837339376082,0
61,93,0.6791020666350118,0
61,94,0.6281463863567669,0
61,95,0.6663286193303544,0
61,96,0.7015411910152829,0
61,97,0.6981153012451882,0
61,98,0.6306095951127264,0
61,99,0.6355322039994785,0
62,63,0.6679874359418121,1
62,64,0.6814462470103084,1
62,65,0.698613703395129,0
62,66,0.7364608806399805,0
62,67,0.6408344999038105,0
62,68,0.708737263652817,0
62,69,0.6641463370252334,0
62,70,0.668954915295956,0
62,71,0.6826106624534478,0
62,72,0.6753651309282345,0
62,73,0.6669314424613478,0
62,74,0.7472898620399542,0
62,75,0.6852241106439304,0
62,76,0.6397770109509493,0
62,77,0.7555666875117182,0
62,78,0.687066872439174,0
62,79,0.7029705316651421,0
62,80,0.6687306275599432,0
62,81,0.7064005223114302,0
62,82,0.7446350237614342,0
62,83,0.6739002856790705,0
62,84,0.6882678449933933,0
62,85,0.6334922547238029,0
62,86,0.6771656609666905,0
62,87,0.7049691547096386,0
62,88,0.6829863219219618,0
62,89,0.7122452283820973,0
62,90,0.6326583344808985,0
62,91,0.671657706612181,0
62,92,0.7411274173939888,0
62,93,0.7330706976549396,0
62,94,0.7142964406737382,0
62,95,0.7183348736061612,0
62,96,0.7089613728319186,0
62,97,0.6600514548550265,0
62,98,0.6488244637771484,0
62,99,0.68943624093793,0
63,64,0.6577442061864077,1
63,65,0.6710581197382985,0
63,66,0.7414211318836414,0
63,67,0.6717839604146371,0
63,68,0.7192514799527838,0
63,69,0.6801332935194664,0
63,70,0.6620745925907071,0
63,71,0.6813592391685406,0
63,72,0.6994129546439484,0
63,73,0.7536485487727147,0
63,74,0.6684300416269202,0
63,75,0.6898472215672766,0
63,76,0.6920839950402728,0
63,77,0.7742689661709965,0
63,78,0.7285279812871895,0
63,79,0.6577729625396331,0
63,80,0.6579147588888374,0
63,81,0.6893701847354019,0
63,82,0.7183521644811091,0
63,83,0.7658164560276912,0
63,84,0.7366960934348015,0
63,85,0.6519143258400246,0
63,86,0.7602876468296674,0
63,87,0.6742316654393656,0
63,88,0.7134282207012043,0
63,89,0.6955683123795073,0
63,90,0.7348031536317534,0
63,91,0.671168146799629,0
63,92,0.7957538467011808,0
63,93,0.6730320716389464,0
63,94,0.7177533824835143,0
63,95,0.7131039116913624,0
63,96,0.6970587586578472,0
63,97,0.7134490001262644,0
63,98,0.6917279661240612,0
63,99,0.6471524571104001,0
64,65,0.6968501976766333,0
64,66,0.676233861621286,0
64,67,0.6999232429827841,0
64,68,0.7388003620039395,0
64,69,0.6463713326349403,0
64,70,0.6617607633344882,0
64,71,0.812367211683218,0
64,72,0.7438248764656941,0
64,73,0.6283853814068507,0
64,74,0.6710237802013197,0
64,75,0.698463120771275,0
64,76,0.6385212945261776,0
64,77,0.7009063375207568,0
64,78,0.7025205304141318,0
64,79,0.7544091190062158,0
64,80,0.6772264163049873,0
64,81,0.7784237885710326,0
64,82,0.7267644984123711,0
64,83,0.6337981371852406,0
64,84,0.6835611026475408,0
64,85,0.635532199073055,0
64,86,0.7422280404825364,0
64,87,0.6847985041331397,0
64,88,0.6967429139800257,0
64,89,0.7209295131057385,0
64,90,0.6889372944740553,0
64,91,0.7062638238238759,0
64,92,0.6681770225005369,0
64,93,0.6526558093648578,0
64,94,0.7533103988671129,0
64,95,0.7079641246541896,0
64,96,0.6369558475936575,0
64,97,0.746787793349766,0
64,98,0.7134320622723729,0
64,99,0.654913175727172,0
65,66,0.669845993521311,1
65,67,0.6342984709883991,1
65,68,0.6724783229514801,1
65,69,0.6453394726529376,1
65,70,0.7937670911084215,0
65,71,0.7284556285785397,0
65,72,0.7011488781080456,0
65,73,0.673741501478476,0
65,74,0.6772564194307669,0
65,75,0.6794085340644451,0
65,76,0.6606016642878584,0
65,77,0.6905910389747276,0
65,78,0.754768545325021,0
65,79,0.7184862403810484,0
65,80,0.6934795099895801,0
65,81,0.6989446620328166,0
65,82,0.7907811784437122,0
65,83,0.6588941967063553,0
65,84,0.6956088428351417,0
65,85,0.6314504984106943,0
65,86,0.6861693775190277,0
65,87,0.6792614688815046,0
65,88,0.7142524954284919,0
65,89,0.7968593966767066,0
65,90,0.6898321157613105,0
65,91,0.7250675564503337,0
65,92,0.6669340761141263,0
65,93,0.6741002744998507,0
65,94,0.7096002760390347,0
65,95,0.7537238530741858,0
65,96,0.6805034065403042,0
65,97,0.7351673327891425,0
65,98,0.6654735154240075,0
65,99,0.6555449278463277,0
66,67,0.6541267752403767,1
66,68,0.6584689690290803,1
66,69,0.6496705280228479,1
66,70,0.6687868695124105,0
66,71,0.6869509861151387,0
66,72,0.6692092608835465,0
66,73,0.7818620760643242,0
66,74,0.6821616903738352,0
66,75,0.7705354136803614,0
66,76,0.7167292096275262,0
66,77,0.6969500977944759,0
66,78,0.6829282955188691,0
66,79,0.6857803939478803,0
66,80,0.6329650523591295,0
66,81,0.6688041317303992,0
66,82,0.7165559146686749,0
66,83,0.766546483780927,0
66,84,0.7400744740215974,0
66,85,0.6971529805321929,0
66,86,0.7121792138697063,0
66,87,0.6409045838505539,0
66,88,0.7120969475406871,0
66,89,0.6888461112419987,0
66,90,0.7335720250773493,0
66,91,0.641490836537671,0
66,92,0.6915878133585187,0
66,93,0.7410420787771202,0
66,94,0.6803195978640388,0
66,95,0.6965991894712258,0
66,96,0.6924001469454906,0
66,97,0.6692039356834945,0
66,98,0.7043120514688118,0
66,99,0.7332411965046817,0
67,68,0.6439194362613894,1
67,69,0.6147475309644499,1
67,70,0.7038624098237213,0
67,71,0.7140162660755047,0
67,72,0.7101734016086976,0
67,73,0.6272585023197923,0
67,74,0.619935558969404,0
67,75,0.6507624166914416,0
67,76,0.7302343080215385,0
67,77,0.6727093920601375,0
67,78,0.7039590616065523,0
67,79,0.6516548846221399,0
67,80,0.7214093864071561,0
67,81,0.6715328796448014,0
67,82,0.6599776839684703,0
67,83,0.6528613537091628,0
67,84,0.6843696357399265,0
67,85,0.6167210825900435,0
67,86,0.6668734391031864,0
67,87,0.6797519958622154,0
67,88,0.6920262843317924,0
67,89,0.6917418885148858,0
67,90,0.6618028673225185,0
67,91,0.6801363284598352,0
67,92,0.6483478510333325,0
67,93,0.684239921330396,0
67,94,0.7099325025842669,0
67,95,0.6750917421121277,0
67,96,0.6713433424481369,0
67,97,0.662130083872612,0
67,98,0.6602513764310183,0
67,99,0.6704385043493067,0
68,69,0.6082093290716872,1
68,70,0.6583428089805572,0
68,71,0.7682103406703739,0
68,72,0.7162681834503672,0
68,73,0.643118037598601,0
68,74,0.7728304056871489,0
68,75,0.6509429077620057,0
68,76,0.674919910069598,0
68,77,0.7575708623657509,0
68,78,0.7468422457003776,0
68,79,0.678370069011435,0
68,80,0.6919103408409875,0
68,81,0.7702407225008072,0
68,82,0.7088940763111129,0
68,83,0.6592754641588886,0
68,84,0.675719427481654,0
68,85,0.6561641375584195,0
68,86,0.758532698245358,0
68,87,0.6877054927397778,0
68,88,0.6919023385787,0
68,89,0.7153540701451111,0
68,90,0.6492999313077166,0
68,91,0.6522492138826715,0
68,92,0.7587157390771763,0
68,93,0.7037304197576106,0
68,94,0.7594949969539875,0
68,95,0.7011367362636606,0
68,96,0.6781300383221872,0
68,97,0.7467515348115095,0
68,98,0.686945308038648,0
68,99,0.6727975818666547,0
69,70,0.6837262989328418,0
69,71,0.6400111373518875,0
69,72,0.6696472312552285,0
69,73,0.6658462883256819,0
69,74,0.6646912168269499,0
69,75,0.6121003202023896,0
69,76,0.6442512987170101,0
69,77,0.7243066523903872,0
69,78,0.6776152993756854,0
69,79,0.6946985021181851,0
69,80,0.6091329792723423,0
69,81,0.6659130724139107,0
69,82,0.6459254301713448,0
69,83,0.7186945758013811,0
69,84,0.7431461799509504,0
69,85,0.6026435588867621,0
69,86,0.6526098072439243,0
69,87,0.67937787256329,0
69,88,0.7335314367002281,0
69,89,0.6245770197908427,0
69,90,0.6513989317351099,0
69,91,0.6660745953445885,0
69,92,0.6860213567999746,0
69,93,0.6958029922985642,0
69,94,0.6506557221173129,0
69,95,0.6819790831376421,0
69,96,0.6370400741430018,0
69,97,0.645037014458951,0
69,98,0.6931903885486945,0
69,99,0.6692740779037964,0
70,71,0.6778875130850712,1
70,72,0.6514985317754264,1
70,73,0.6429738956320266,1
70,74,0.6447520184183433,1
70,75,0.6529457282076466,0
70,76,0.7069673496334179,0
70,77,0.6891686395429822,0
70,78,0.7010561148644001,0
70,79,0.704227332506478,0
70,80,0.6864892062591219,0
70,81,0.6759149506537906,0
70,82,0.7265253399265275,0
70,83,0.6573112234323575,0
70,84,0.7094116158545276,0
70,85,0.6782519876909126,0
70,86,0.6747810012809929,0
70,87,0.6521931245355665,0
70,88,0.7027305976797998,0
70,89,0.7430084998436814,0
70,90,0.6846172993178042,0
70,91,0.7291168897548118,0
70,92,0.6389565761456286,0
70,93,0.6997792936952224,0
70,94,0.6704996556048712,0
70,95,0.7567550190848635,0
70,96,0.6941278990398922,0
70,97,0.678110220170775,0
70,98,0.643644488047644,0
70,99,0.6831769600466144,0
71,72,0.6841695961212646,1
71,73,0.6226412402579247,1
71,74,0.6831024927553494,1
71,75,0.6986593557976978,0
71,76,0.6700714352208494,0
71,77,0.7074465983941112,0
71,78,0.78846754629333,0
71,79,0.6931497077872943,0
71,80,0.7477259003580976,0
71,81,0.751499155461332,0
71,82,0.6949178353843088,0
71,83,0.6277197874420013,0
71,84,0.7104300185775796,0
71,85,0.6074760794229113,0
71,86,0.7492527059891736,0
71,87,0.7283413648510317,0
71,88,0.7236602918954911,0
71,89,0.7257754057893198,0
71,90,0.6950169712023874,0
71,91,0.742826182194305,0
71,92,0.6837616492266428,0
71,93,0.6591696299539069,0
71,94,0.7492578364134774,0
71,95,0.7400203134127938,0
71,96,0.6841955044817505,0
71,97,0.7640373111181833,0
71,98,0.7010090882187155,0
71,99,0.6578962059991845,0
72,73,0.6270414434289744,1
72,74,0.6739962329433229,1
72,75,0.6724900756925565,0
72,76,0.6282760635026989,0
72,77,0.74233161179338,0
72,78,0.7191220869328546,0
72,79,0.74078473255267,0
72,80,0.6699430140143333,0
72,81,0.6994688967397475,0
72,82,0.7564562950016402,0
72,83,0.6281145723399979,0
72,84,0.707684371287699,0
72,85,0.6351040361431461,0
72,86,0.6778115722317712,0
72,87,0.6655988029620813,0
72,88,0.7242543535090944,0
72,89,0.7507324323233431,0
72,90,0.6855590770346426,0
72,91,0.670804251319409,0
72,92,0.6901654771725495,0
72,93,0.6725460566435777,0
72,94,0.7510821870554021,0
72,95,0.7047231767823894,0
72,96,0.6611275763499482,0
72,97,0.7525616638084478,0
72,98,0.6678200037100881,0
72,99,0.666965177654194,0
73,74,0.6261236332660524,1
73,75,0.7228076826847191,0
73,76,0.6932258298641925,0
73,77,0.7154330005090996,0
73,78,0.6589713077578525,0
73,79,0.6285443024951788,0
73,80,0.6006796419004725,0
73,81,0.6521864071964365,0
73,82,0.6973255640934943,0
73,83,0.8294483805816568,0
73,84,0.6991034335974966,0
73,85,0.6888257402364701,0
73,86,0.713423422090721,0
73,87,0.6106407121078847,0
73,88,0.7081761126651049,0
73,89,0.65930413096759,0
73,90,0.7359869906371084,0
73,91,0.6325079836708581,0
73,92,0.7226670744691155,0
73,93,0.7072647494697437,0
73,94,0.6387661507495108,0
73,95,0.6719390760743117,0
73,96,0.6491184873361642,0
73,97,0.6541373012160518,0
73,98,0.6844394801373184,0
73,99,0.6959496965461409,0
74,75,0.6378803185105898,0
74,76,0.6429776370340884,0
74,77,0.7331877948900932,0
74,78,0.6626443736939402,0
74,79,0.7289120412927341,0
74,80,0.6702787577774405,0
74,81,0.7344538120454283,0
74,82,0.7464879098345221,0
74,83,0.6728540679580519,0
74,84,0.6611473542604853,0
74,85,0.6246993399843104,0
74,86,0.6837176030326526,0
74,87,0.695675981268308,0
74,88,0.713753975302831,0
74,89,0.7188282772520611,0
74,90,0.6851648324768116,0
74,91,0.654265115924174,0
74,92,0.735272534892498,0
74,93,0.7214485084832577,0
74,94,0.6833303032459668,0
74,95,0.6645635638629663,0
74,96,0.663960383905183,0
74,97,0.7135205443695958,0
74,98,0.729456633915383,0
74,99,0.6849699543911266,0
75,76,0.6283371443213381,1
75,77,0.6644291041573454,1
75,78,0.6354098525994909,1
75,79,0.6187700824859408,1
75,80,0.7003499782654157,0
75,81,0.637636633625992,0
75,82,0.669564974876338,0
75,83,0.6872867640003444,0
75,84,0.6556996577153985,0
75,85,0.6623379477203463,0
75,86,0.6696572281478093,0
75,87,0.6459032959537884,0
75,88,0.6690267054695789,0
75,89,0.6865149041914086,0
75,90,0.7109625335625785,0
75,91,0.6425006315804169,0
75,92,0.674495041771286,0
75,93,0.7024419377833302,0
75,94,0.6228680481948657,0
75,95,0.6624597940627408,0
75,96,0.6409134372316596,0
75,97,0.6455373409327206,0
75,98,0.6875577321735098,0
75,99,0.6835388955638888,0
76,77,0.6470857676360358,1
76,78,0.6838221883214777,1
76,79,0.633455080665182,1
76,80,0.6559984831202661,0
76,81,0.6706814083627944,0
76,82,0.6647767308845259,0
76,83,0.6697005801634528,0
76,84,0.7468370462041423,0
76,85,0.6480207644728888,0
76,86,0.6751903037242798,0
76,87,0.6434483843704389,0
76,88,0.7264748136954406,0
76,89,0.6370799559633011,0
