null_rep,mean_normalized_projector_overlap,median_normalized_projector_overlap
692,0.056234944396262164,0.05621029046809445
693,0.05616400436487714,0.05604290897751922
694,0.056044367663616444,0.056037654604136136
695,0.056222381777068745,0.056025663563188874
696,0.056137889784469604,0.055957966900876135
697,0.05603466700591925,0.0558713566813422
698,0.056177848858461284,0.05599205012442386
699,0.05599851526922838,0.05587126023587646
700,0.05623697420430898,0.056061247028105374
701,0.056009703716438826,0.055890577546376274
702,0.05617107031703288,0.05608663218705807
703,0.05613670702071872,0.056070311555916574
704,0.05618415617010224,0.056056819468816035
705,0.05623456549876101,0.05610514595060183
706,0.056135850527022975,0.05610227418008851
707,0.05643154256519319,0.05640436800758626
708,0.056114518665038436,0.05600210349769052
709,0.056169693037956006,0.05604264187478668
710,0.05631930213364308,0.056061322832449016
711,0.05627478295607063,0.05611247657175675
712,0.05637915140167066,0.05624366665079108
713,0.056165684848855625,0.056052740522030915
714,0.056133518257800434,0.05592405820575727
715,0.05625161155367373,0.056144171377603753
716,0.05614086548931259,0.056071171055132
717,0.056176728297792654,0.056016151382171045
718,0.05623950292775827,0.056113666499127926
719,0.05600270775024617,0.05583925161070532
720,0.05619754202162193,0.0560182175415783
721,0.05616150412412285,0.05604410550133007
722,0.05618825591047143,0.056058499631702695
723,0.05621600910094694,0.05606685079143642
724,0.0561896663363749,0.05599622101920367
725,0.0561785580707205,0.056072175162189444
726,0.05616288194534244,0.05600281100640592
727,0.05621508079091184,0.05617877212555525
728,0.05616177521185691,0.05600441749538418
729,0.05617501006968272,0.05607901752888342
730,0.0562540902513215,0.05611775129858013
731,0.056313351987973714,0.05606331001219118
732,0.05633816209397275,0.05620460254477795
733,0.05627609257535692,0.0561558352486497
734,0.05620238336811365,0.056087871799635106
735,0.056102616129380015,0.05590802519626895
736,0.05619501835859878,0.056105141067406245
737,0.05628970739697764,0.056120625999633966
738,0.05613139862062079,0.05604341279058114
739,0.05614689871766021,0.056022729760895396
740,0.056254889445018295,0.05609630328360238
741,0.05622892181987785,0.05620269730839636
742,0.05614467500804997,0.055943780120104
743,0.056100616313645706,0.05607544515078301
744,0.05619351162461639,0.05614698383990784
745,0.056238049400226434,0.05615886598218195
746,0.056137316754391674,0.05607112356841005
747,0.056065779405327414,0.05600969870124996
748,0.056194653503276064,0.05613431164497187
749,0.05621914533018453,0.056007699506043764
750,0.056097887960408786,0.05591731261632885
751,0.05630124510764934,0.056222858500107546
752,0.05631304367838001,0.056251623885138505
753,0.05617943681841557,0.05606706434445057
754,0.05637390078871095,0.05624552692809733
755,0.05619749970109076,0.056184212765898384
756,0.056202895492872516,0.056102568866011025
757,0.05618317473548649,0.05604546477556392
758,0.05622149707319371,0.05601465787906788
759,0.05616439257834701,0.05604971153289987
760,0.0562947884113288,0.05622339621953181
761,0.05628135790979509,0.05621351088116619
762,0.05622213127115494,0.0560766294996719
763,0.05625147900267361,0.05610073377177913
764,0.05615655663486218,0.05612734294681994
765,0.056235283949179767,0.0561396660453843
766,0.05621767203867707,0.05622466934000751
767,0.056335601190881546,0.05622081560893382
768,0.05616760498180317,0.056053386596627355
769,0.0561563644671601,0.05602862661570886
770,0.056240693185686565,0.05614761631017756
771,0.05611498675495272,0.05592519690782863
772,0.056108233277991575,0.055861107109026906
773,0.05603303200738285,0.05585557298087816
774,0.056371391966922806,0.05626212034935653
775,0.05616206770781726,0.056102545739367425
776,0.05603691006763673,0.055930324457364226
777,0.05622766985305451,0.05603978573460175
778,0.05603393859868091,0.05595573921316516
779,0.05611890208994296,0.0560548479386207
780,0.05621760109883621,0.05609876286422007
781,0.05627042862486457,0.056164141905890586
782,0.05624685619218801,0.0560809545918317
783,0.05611899547061236,0.055967165056698485
784,0.05615176142314898,0.05606361415202131
785,0.05599916678056435,0.05576045518480206
786,0.0560669883098679,0.05597914009736579
787,0.05616919198885441,0.05612567000474378
788,0.05618188654808682,0.05609229708019732
789,0.056046931757427955,0.055960979739544295
790,0.05629403748938157,0.05620689535608936
791,0.056202719265395766,0.056101375082816485
792,0.056223478951024454,0.056049773455357325
793,0.056159055695927176,0.05598157179557801
794,0.0562290419833755,0.05608070363221135
795,0.0563230842458995,0.05624348667703237
796,0.056275818727181175,0.05619092071913119
797,0.056226070135672775,0.05612499384440582
798,0.05614520852122204,0.056081379844252946
799,0.05609880195287275,0.05599123103351391
800,0.05620086032399474,0.056091530586922955
801,0.05614517239569301,0.056037715907758585
802,0.056306565285027685,0.05614117953091914
803,0.05621158231250966,0.05615086810633985
804,0.0561468430566612,0.05607269696150945
805,0.056195021939536606,0.05604035525565576
806,0.05624871069533804,0.056191746748186215
807,0.05628761385799754,0.056148299822668224
808,0.05619473701982878,0.05609953054652334
809,0.05612778142181997,0.05599466111854827
810,0.05603797787869651,0.055880855570476805
811,0.056190957380354005,0.056068775417132635
812,0.05609666310177504,0.05603335308858292
813,0.05624774833446567,0.05616202023823693
814,0.05625651506614605,0.05618350626776909
815,0.05629765432166285,0.05607294945272512
816,0.05616542398542774,0.05597190177684812
817,0.056142561589160436,0.055973365701849964
818,0.0562816641243,0.05610413536795948
819,0.05628059421709682,0.05616482726665503
820,0.05602916498793534,0.05591752383348475
821,0.05614016126015132,0.05604157433724971
822,0.05616586806443974,0.056019240979607726
823,0.05631630982700935,0.05611406848993013
824,0.056257785794159805,0.05605422498875376
825,0.05623320284995486,0.056123397367082065
826,0.056115021192377545,0.05590782813023362
827,0.05632364137467325,0.05620458279385078
828,0.05618251161047301,0.056029259248238414
829,0.056271360541109934,0.05613719741687987
830,0.05624706426346648,0.05610593615616144
831,0.056105886090399716,0.05607516913789297
832,0.05619291169812829,0.056088242080012604
833,0.05624881482699547,0.05615779094461815
834,0.05616529169040808,0.056045572603654836
835,0.05620852606962759,0.056112602323578856
836,0.05603304313458082,0.05590102378909594
837,0.05627286288079293,0.05617831966619743
838,0.056292222624492454,0.05613492085354544
839,0.05626611508871214,0.05619999776045245
840,0.05621610728437797,0.05608813550117109
841,0.056223634986239286,0.05607071438112048
842,0.05625062434406623,0.05624309149184539
843,0.05616972907417367,0.05610263141537913
844,0.05623621733541963,0.05606732783852647
845,0.056181357759997705,0.05608826407714611
846,0.05626676979699625,0.05605047444806059
847,0.05617350287307062,0.05605831508710993
848,0.05614048427523941,0.05599722051597149
849,0.0563496273331018,0.0562654162972407
850,0.05619223240243554,0.056082423213894866
851,0.056226863691676815,0.05614251825100933
852,0.05624870549762972,0.05624078264317414
853,0.05628383998109431,0.056160808470519186
854,0.056333206713285906,0.05619627250041133
855,0.056260109497452034,0.05625703757391865
856,0.056110022676357264,0.05596395721606673
857,0.05615292252099683,0.05605152154863462
858,0.056241814189965954,0.05612109488253301
859,0.05622186325193588,0.05609236784016446
860,0.05610757523508381,0.05607773919893455
861,0.05626809971828152,0.0560912604450296
862,0.05622394642396807,0.056122246663374536
863,0.05622196555538276,0.056180954955183195
864,0.05624936437636675,0.05616855900516042
865,0.05625631703686591,0.056099922376962194
866,0.05624836381180665,0.05606397078757522
867,0.05619724710332921,0.05607984988649479
868,0.056071754263740614,0.05599482579276944
869,0.05612308913119783,0.055989339494988424
870,0.0562489807922435,0.05603895616963726
871,0.05622274937123622,0.05616146927739894
872,0.05621977949769109,0.05617296638036498
873,0.05617195070787937,0.05605171147540548
874,0.056155923970336794,0.056096297430891257
875,0.05609475100243893,0.05601653277792616
876,0.056296818984570667,0.05612465151410595
877,0.05615428249768572,0.05601237071645433
878,0.05624359928008493,0.05612796432613461
879,0.05633146059787348,0.05622416008336975
880,0.05617388574134259,0.05612474991887021
881,0.05605793902732229,0.05589390532731185
882,0.05613928866995126,0.05597993130836209
883,0.0562424122317968,0.05614601432223268
884,0.05628251084147306,0.056089672861416195
885,0.05601708280802605,0.055810244829591085
886,0.05625790740095425,0.05608354116513475
887,0.05619998899191348,0.05605047425084059
888,0.056187936322632866,0.05599668291965652
889,0.056263954192798844,0.05608526538792509
890,0.056142604277843136,0.0559760958806786
891,0.05617051617690258,0.05605545146806529
892,0.05624557488973696,0.056191483511525475
893,0.056152144910794656,0.056050737666104515
894,0.05628990984724405,0.056174902904572936
895,0.056105403190621315,0.05593087802176427
896,0.05628123845071224,0.056172618640367454
897,0.05612853722781725,0.05603633653296031
898,0.056147491156867735,0.056059644093775965
899,0.05621537094152227,0.05613246397461181
900,0.05621822890663383,0.05608342348695697
901,0.05628622978556671,0.056107013628901546
902,0.056169406976509705,0.05602889364695189
903,0.056260832478937615,0.0561207230111383
904,0.05618664877311364,0.05604155274382947
905,0.056152313350496225,0.056037182140071765
906,0.05606174265013436,0.05596818476915935
907,0.0562416381043775,0.05612205579334178
908,0.05620679756422195,0.05610469538231478
909,0.05621712884513193,0.05609352992248612
910,0.056055561487465856,0.05592423567998141
911,0.05623541031311274,0.05613724021007179
912,0.05613929740603228,0.05592347927607103
913,0.05603781768473163,0.05584474825296523
914,0.056228578941758214,0.05602488364287475
915,0.056161921415542486,0.05611439049799338
916,0.055972997169427614,0.05582724370529294
917,0.05621412509739718,0.056103612559776445
918,0.05608774158398707,0.055956287495909765
919,0.05613022920549318,0.05599234542348627
920,0.05636745091951118,0.05628844543090751
921,0.05625702107033465,0.05620053382208824
922,0.05619349447523114,0.05611223063889925
923,0.05610823576958939,0.055944180392846085
924,0.05623522475948113,0.05609761502564402
925,0.05604359507183081,0.05586442745346666
926,0.0562583000458382,0.05617800545462784
927,0.056158020115140914,0.0560496792793677
928,0.05619211312645871,0.056111298715616834
929,0.056163927129273226,0.05606847507148071
930,0.05617840089958446,0.05607409959438325
931,0.05638184492446541,0.056172375130024724
932,0.05628395436575099,0.05609538369240432
933,0.05623216248027944,0.05611454687443999
934,0.056122956417476014,0.05611997652176268
935,0.05622976804144508,0.056188195498565456
936,0.056227338707668294,0.056024254770961526
937,0.056094936000945866,0.055951826065788246
938,0.05621119431537055,0.05612755775829956
939,0.0561202802526964,0.05609526662716313
940,0.056193132183483284,0.05601684522118375
941,0.05621017935330766,0.056027563091001605
942,0.05604114187263792,0.05595291666040139
943,0.05603380824993342,0.055859406546857365
944,0.05625116420845831,0.05607346512932193
945,0.05617700872019905,0.056128833013791984
946,0.05622063961886443,0.056070043499552455
947,0.05624907735424177,0.05615375133207043
948,0.05615764393597619,0.05596476659819902
949,0.05617680008382779,0.05598816462639458
950,0.05613673860623595,0.05600801158952842
951,0.056174834415914775,0.056056787806634714
952,0.056249051080357174,0.056196010366489156
953,0.05613712167296619,0.05612891770087609
954,0.05629281469001908,0.056145901877151724
955,0.056282664622034635,0.056094429402947996
956,0.05625137931046405,0.05612547245007045
957,0.056135645102902074,0.05595280333931972
958,0.05625809366248795,0.05612842781920303
959,0.05613261808186526,0.055953765399420874
960,0.05630116887593905,0.05604883574131312
961,0.056242902945570626,0.056079306530235795
962,0.05612958752157183,0.055940071357503555
963,0.0561996810574476,0.056042004314976114
964,0.056168902945337565,0.056149632272096614
965,0.056324249111302384,0.05618122944986119
966,0.05628882330744706,0.05612342318270527
967,0.05626638793060987,0.056104569754263006
968,0.0561899021965269,0.05600612088809022
969,0.056248293817955805,0.05617960386042746
970,0.05622418106234443,0.056106971364569734
971,0.05618493432178828,0.05600044907325348
972,0.05623025310050414,0.05619354064690269
973,0.05630444829462566,0.05617214351169394
974,0.05618292905137977,0.05600768930293515
975,0.056095089888246095,0.056046314287616014
976,0.05621278047934823,0.05606660331247219
977,0.05626479202855654,0.05614095000490044
978,0.056314862154121986,0.0562408303966002
979,0.05623912423446637,0.056145453433377776
980,0.05611349675642415,0.05601658079699407
981,0.05639601494214991,0.05625457376388428
982,0.05610753148262494,0.05592658936414488
983,0.056333656648301283,0.05624260750361931
984,0.05620381426880637,0.056164323663920136
985,0.05628882170218756,0.05615627647465267
986,0.05616240749987967,0.05600464650049272
987,0.05621082240414543,0.05606958426081633
988,0.05629322796549428,0.05623551323904784
989,0.05631770611199513,0.056250109716273186
990,0.05616244666382156,0.056007065895355396
991,0.05628428378608507,0.056155071206762414
992,0.05634977730089274,0.05622369430226584
993,0.05623252831139229,0.05607788630573304
994,0.05615607047144667,0.05602303130361944
995,0.05625294362853276,0.05610021330787893
996,0.05614020259053476,0.055943028154961716
997,0.056257412540213214,0.05619746493648067
998,0.0559978610372866,0.055855388102521206
999,0.056170534393872984,0.05598827747081527
1000,0.056069678626575074,0.05592382306141095
