null_rep,mean_pr_auc,mean_roc_auc
406,0.3903700095197774,0.6841176470588235
407,0.39984365521246334,0.693688725490196
408,0.38761723146707666,0.682843137254902
409,0.4025051233739314,0.7006004901960785
410,0.38614373165534155,0.6868504901960785
411,0.3823209613457291,0.6756004901960785
412,0.393872198292477,0.6974632352941176
413,0.35190673656695326,0.6758700980392157
414,0.3730420843919297,0.6883700980392156
415,0.3971425029791903,0.6861642156862744
416,0.41258835142039474,0.6870343137254902
417,0.36026658755760926,0.6767524509803922
418,0.4026457693779675,0.7174509803921569
419,0.38821329172490165,0.7049019607843137
420,0.40621786134402227,0.7049264705882353
421,0.40467405726654954,0.6939093137254901
422,0.39568602079321896,0.6925612745098039
423,0.40115584203664695,0.6913357843137256
424,0.4291468886290868,0.722904411764706
425,0.39439134058522596,0.6867279411764707
426,0.39518318865803387,0.6981617647058823
427,0.38136028471012984,0.6878921568627451
428,0.3783195563180083,0.6838112745098041
429,0.42174493325731716,0.694718137254902
430,0.3695167728871289,0.6660049019607844
431,0.3843298833519421,0.6781004901960784
432,0.36246613664686417,0.6825
433,0.38726422342134403,0.6922181372549019
434,0.36614091143348104,0.6618382352941177
435,0.3943544854411727,0.7014460784313725
436,0.4069627341612636,0.698063725490196
437,0.38213686369530014,0.6978063725490196
438,0.36935783584893483,0.666531862745098
439,0.3996018071339278,0.701421568627451
440,0.41175844150689345,0.6939093137254905
441,0.43723244855133403,0.7154779411764706
442,0.4156641219404377,0.6949142156862744
443,0.4179692550454934,0.7063970588235293
444,0.4108674740292387,0.7224632352941178
445,0.37964799182871944,0.6894362745098038
446,0.39930742607638897,0.6863112745098039
447,0.4081874261932312,0.6927696078431373
448,0.4202137199673965,0.7146323529411766
449,0.40439683318630687,0.7026470588235294
450,0.40511186331155374,0.6883823529411763
451,0.37999402363489054,0.6764338235294117
452,0.3884221501895651,0.7066176470588235
453,0.3575742918359018,0.6713970588235293
454,0.4065974349867538,0.7047671568627452
455,0.3959092959414167,0.7073161764705883
456,0.3934751738486258,0.6947303921568628
457,0.4030460972635895,0.6910661764705881
458,0.3866492386325978,0.6807352941176471
459,0.3923409504224133,0.6959926470588236
460,0.4168155055871774,0.6992279411764706
461,0.4009458261896342,0.7070220588235293
462,0.3790127008211374,0.6920833333333333
463,0.40318106072633947,0.6975245098039217
464,0.42917195963364696,0.7290073529411764
465,0.41976484931477187,0.6970588235294117
466,0.40425753615149884,0.7071078431372549
467,0.3996572598511452,0.7070955882352942
468,0.4105700476567349,0.7007965686274511
