seed,pair_rank,group,partner_group,sign,energy,partner_energy,dim_p,family,basis,pvp_fro,pvq_fro,pvq_fro_sq,gap_pq,sigma_fro,sigma_trace_abs,discovery_prominence
25042003,1,10,53,-,-2.6257432392042195,2.6257432392042195,4,dephasing,REAL,0.11579732782633702,2.556004205644264,6.533157499271165,0.03811261557672552,5.212703938177352,10.42247661899649,0.4166959331658684
25042003,1,10,53,-,-2.6257432392042195,2.6257432392042195,4,dephasing,NULL,0.18358859932464924,2.60892718518174,6.806501057580318,0.03811261557672552,17.93747301505878,25.394028164364055,0.4166959331658684
25042003,1,10,53,-,-2.6257432392042195,2.6257432392042195,4,transverse,REAL,0.21465796477851815,3.0817671487161693,9.497288758906189,0.03811261557672552,14.453111573529698,25.036528997956857,0.4166959331658684
25042003,1,10,53,-,-2.6257432392042195,2.6257432392042195,4,transverse,NULL,0.4003600955657332,3.067701730316602,9.410793906187473,0.03811261557672552,10.971841779311394,18.242380597472945,0.4166959331658684
25042003,1,53,10,+,2.6257432392042195,-2.6257432392042195,4,dephasing,REAL,0.11579732782633873,2.5560042056442644,6.533157499271168,0.038112615576728626,5.2127039381772216,10.422476618996228,0.43564229103240915
25042003,1,53,10,+,2.6257432392042195,-2.6257432392042195,4,dephasing,NULL,0.3532394527871705,2.5072019847008042,6.286061792087652,0.038112615576728626,6.397058108255398,9.64010648850249,0.43564229103240915
25042003,1,53,10,+,2.6257432392042195,-2.6257432392042195,4,transverse,REAL,0.21465796477851154,3.081767148716169,9.497288758906185,0.038112615576728626,14.453111573529114,25.036528997955937,0.43564229103240915
25042003,1,53,10,+,2.6257432392042195,-2.6257432392042195,4,transverse,NULL,0.2901601846932707,2.97696507880326,8.862321080414098,0.038112615576728626,4.562237254775927,8.054367437743887,0.43564229103240915
25042003,2,2,61,-,-4.483076472080587,4.483076472080585,4,dephasing,REAL,0.06250956427218153,2.5578622079340767,6.54265907477739,0.05107570499838854,1.2267854984220827,2.438998757605947,0.21818951910425077
25042003,2,2,61,-,-4.483076472080587,4.483076472080585,4,dephasing,NULL,0.47663460248562595,2.410750835701338,5.8117195918346995,0.05107570499838854,4.560078288077792,6.457692035696955,0.21818951910425077
25042003,2,2,61,-,-4.483076472080587,4.483076472080585,4,transverse,REAL,0.27165769414245744,3.07726646521913,9.46956889796224,0.05107570499838854,1.4880534580462221,2.95701955747091,0.21818951910425077
25042003,2,2,61,-,-4.483076472080587,4.483076472080585,4,transverse,NULL,0.3674819534338054,3.0186834869518595,9.112449994395837,0.05107570499838854,11.375980775346678,14.029494905108066,0.21818951910425077
