version,seed,family,target_group,partner_target_group,g,k,bar_g,bar_k,X_norm,partner_norm,anti_pair_residual,same_pair_residual,pair_sum_norm
v32.26,25042000,dephasing,32,31,2,51,61,12,1.0129325883796587e-06,1.0129325883794847e-06,0.007036206130168027,1.9999876229123534,7.127202487803922e-09
v32.26,25042000,dephasing,32,31,2,52,61,11,3.676075912680532e-05,3.676075912679168e-05,0.001641547334649241,1.9999993263301026,6.034452616429004e-08
v32.26,25042000,dephasing,32,31,2,53,61,10,8.038603451088463e-06,8.038603451128104e-06,0.003447110672538685,1.9999970293498652,2.7709955748689994e-08
v32.26,25042000,dephasing,32,31,2,54,61,9,4.69746588590897e-05,4.6974658859175566e-05,0.0008640204944873101,1.9999998133653096,4.0587067975877574e-08
v32.26,25042000,dephasing,32,31,2,55,61,8,0.0003997349028727065,0.00039973490287273047,0.00020109293228213874,1.9999999898903482,8.03838637541933e-08
v32.26,25042000,dephasing,32,31,2,56,61,7,6.154339610529219e-05,6.154339610530672e-05,0.00046525953837713615,1.9999999458831539,2.8633652062116243e-08
v32.26,25042000,dephasing,32,31,2,57,61,6,6.818545435087509e-06,6.818545435121287e-06,0.0009735083938348934,1.9999997630653839,6.6379112148351686e-09
v32.26,25042000,dephasing,32,31,2,58,61,5,4.8716748583062236e-05,4.8716748582990794e-05,0.0004366489129101341,1.9999999523329648,2.127211530931044e-08
v32.26,25042000,dephasing,32,31,2,59,61,4,0.0003006603975455502,0.0003006603975455752,0.00012972810401730919,1.9999999957925716,3.900410332667791e-08
v32.26,25042000,dephasing,32,31,2,60,61,3,1.633091558176661e-05,1.6330915581653338e-05,0.0008770775757539591,1.9999998076767862,1.4323479848298415e-08
v32.26,25042000,dephasing,32,31,2,61,61,2,8.91013011047585e-08,8.910130111079951e-08,0.0008791915882170656,1.9999998066877291,7.833711443581082e-11
v32.26,25042000,dephasing,32,31,2,62,61,1,1.2717187398996643e-07,1.2717187395529835e-07,0.0008200865206316381,1.9999998315919094,1.0429193966263669e-10
v32.26,25042000,dephasing,32,31,2,63,61,0,8.677126586413887e-06,8.677126586372994e-06,0.0005782159793378422,1.9999999164118558,5.017253247001734e-09
v32.26,25042000,dephasing,32,31,3,0,60,63,7.856622715593888e-10,7.856622713406208e-10,0.0033862719741640265,1.999997133010024,2.660466131339605e-12
v32.26,25042000,dephasing,32,31,3,1,60,62,7.662879454525708e-07,7.662879454541637e-07,0.006031318412901404,1.9999909057767955,4.621726595002084e-09
v32.26,25042000,dephasing,32,31,3,2,60,61,5.8017806974328904e-06,5.8017806975407186e-06,0.05068841227869917,1.9993575680168678,2.940830519475428e-07
v32.26,25042000,dephasing,32,31,3,3,60,60,1.1994325100795286e-16,1.4630242478021129e-16,1.3782161202637495,1.2019841053284912,2.0163636026576184e-16
v32.26,25042000,dephasing,32,31,3,4,60,59,0.00012451493801908476,0.00012451493801903928,0.00029283342303020564,1.9999999785617815,3.646213551852248e-08
v32.26,25042000,dephasing,32,31,3,5,60,58,0.0009739277244974483,0.0009739277244973938,0.00011585505686917798,1.9999999966443454,1.1283445190812099e-07
v32.26,25042000,dephasing,32,31,3,6,60,57,0.000215495255077606,0.00021549525507788534,0.00025851878785490133,1.9999999832907127,5.570957213121769e-08
v32.26,25042000,dephasing,32,31,3,7,60,56,2.408739946576442e-05,2.408739946504087e-05,0.11792223526470678,1.996520559951743,2.8404399867168443e-06
v32.26,25042000,dephasing,32,31,3,8,60,55,3.41415408338469e-05,3.414154083380009e-05,0.0071416167856685865,1.9999872492854056,2.438258011075905e-07
v32.26,25042000,dephasing,32,31,3,9,60,54,5.445385948641239e-05,5.445385948641713e-05,3.092185765135901e-05,1.9999999997608726,1.683814491606096e-09
v32.26,25042000,dephasing,32,31,3,10,60,53,0.0012998647493432688,0.0012998647493432812,0.0002377239763227473,1.9999999858718185,3.0900901689565604e-07
v32.26,25042000,dephasing,32,31,3,11,60,52,0.00020245377067496588,0.00020245377067488297,0.0010772143494349321,1.9999997099018807,2.1808610686828233e-07
v32.26,25042000,dephasing,32,31,3,12,60,51,1.265086802222821e-06,1.2650868022199183e-06,0.003157235411734365,1.9999975079622916,3.99417685089568e-09
v32.26,25042000,dephasing,32,31,3,13,60,50,1.4831591104518366e-07,1.483159110454131e-07,0.000750170000302641,1.9999998593096908,1.1126214703382403e-10
v32.26,25042000,dephasing,32,31,3,14,60,49,2.943145225624494e-10,2.943145221466033e-10,0.005716917178724693,1.9999918277848656,1.6825717499854233e-12
v32.26,25042000,dephasing,32,31,3,15,60,48,6.1732508950196e-06,6.173250895019169e-06,0.001100528424939004,1.999999697209204,6.793838084249216e-09
v32.26,25042000,dephasing,32,31,3,16,60,47,2.5340819542907185e-05,2.5340819542695397e-05,0.049597551430445086,1.9993849261357035,1.256842600568967e-06
v32.26,25042000,dephasing,32,31,3,17,60,46,0.000771676899917908,0.0007716768999177962,0.00017758751834960428,1.9999999921155234,1.3704018562413723e-07
v32.26,25042000,dephasing,32,31,3,18,60,45,0.00012523287314487156,0.00012523287314485836,0.00014747085491569555,1.9999999945629812,1.8468198866223058e-08
v32.26,25042000,dephasing,32,31,3,19,60,44,1.2853042970367104e-05,1.285304297037273e-05,0.0035272726306832722,1.9999968895840912,4.533618669039176e-08
v32.26,25042000,dephasing,32,31,3,20,60,43,3.2273944309844086e-05,3.227394430984836e-05,0.002110621307898084,1.9999988863189813,6.811807455028207e-08
v32.26,25042000,dephasing,32,31,3,21,60,42,3.2899943064606133e-06,3.2899943064617233e-06,0.001778530118687146,1.9999992092071603,5.851353964351403e-09
v32.26,25042000,dephasing,32,31,3,22,60,41,2.855795524543066e-06,2.85579552455117e-06,0.004835218523992155,1.999994155154078,1.3808395421043709e-08
v32.26,25042000,dephasing,32,31,3,23,60,40,1.4743619317491726e-05,1.474361931750312e-05,0.007384179989961604,1.999986368424241,1.0886953874391791e-07
v32.26,25042000,dephasing,32,31,3,24,60,39,6.224055811716415e-07,6.224055811449848e-07,0.13328745769461453,1.9955536709018862,8.295885756930713e-08
v32.26,25042000,dephasing,32,31,3,25,60,38,3.5785226162380836e-06,3.5785226162806068e-06,0.1007046308355719,1.997463035272678,3.6037379900928344e-07
v32.26,25042000,dephasing,32,31,3,26,60,37,2.556657683973856e-05,2.5566576839739175e-05,0.05963222919685974,1.9991108016417993,1.5245919698864523e-06
v32.26,25042000,dephasing,32,31,3,27,60,36,5.822321134725651e-06,5.8223211347874255e-06,0.20598269880423664,1.989364503491224,1.1992974206484595e-06
v32.26,25042000,dephasing,32,31,3,28,60,35,0.00016052910309848187,0.00016052910309825055,0.04725009053803364,1.9994417793320178,7.5850146553926046e-06
v32.26,25042000,dephasing,32,31,3,29,60,34,0.00045318826716732877,0.00045318826716981214,0.23611993017367963,1.9860129351423816,0.00010700678199966691
v32.26,25042000,dephasing,32,31,3,30,60,33,0.0006705082022429835,0.000670508202246452,0.28914105586063105,1.978988996885811,0.00019387144956075267
v32.26,25042000,dephasing,32,31,3,31,60,32,1.541341508812388e-05,1.5413415087879023e-05,0.40567743616262425,1.9584243201423375,6.2528747154604045e-06
v32.26,25042000,dephasing,32,31,3,33,60,30,0.016785238058353535,0.016785238058353406,1.9975437968655554,0.09908975529240747,0.03352924816237574
v32.26,25042000,dephasing,32,31,3,34,60,29,1.61288555870142e-05,1.61288555866217e-05,0.4319299744913756,1.9528022165694452,6.966536182274124e-06
v32.26,25042000,dephasing,32,31,3,35,60,28,7.030509538587461e-06,7.030509538908444e-06,0.17239835926032843,1.9925558475339464,1.212048309271904e-06
v32.26,25042000,dephasing,32,31,3,36,60,27,0.0001192787620154666,0.00011927876201531905,0.006422801160927589,1.9999896868784846,7.661037711469444e-07
v32.26,25042000,dephasing,32,31,3,37,60,26,0.00043952405549460495,0.00043952405549427264,0.03167054368140105,1.9997492284433815,1.3919965798568426e-05
v32.26,25042000,dephasing,32,31,3,38,60,25,0.00011521443593069127,0.00011521443593063859,0.01839003827228328,1.9999154498354463,2.1187978862849424e-06
v32.26,25042000,dephasing,32,31,3,39,60,24,2.1221070455396463e-05,2.1221070455415657e-05,0.0814133886826868,1.998342278024359,1.7276792572494362e-06
v32.26,25042000,dephasing,32,31,3,40,60,23,3.663235460735524e-06,3.6632354607398556e-06,0.0005678726754504595,1.999999919378972,2.0802513218953386e-09
v32.26,25042000,dephasing,32,31,3,41,60,22,2.6676761517651815e-06,2.66767615177764e-06,0.04120226535722684,1.999575548287874,1.0991430069268806e-07
v32.26,25042000,dephasing,32,31,3,42,60,21,1.54506541646972e-05,1.545065416480433e-05,0.04955658216572122,1.999385942017278,7.656816126322685e-07
v32.26,25042000,dephasing,32,31,3,43,60,20,6.163054957012293e-05,6.163054957017819e-05,2.900966385466176e-05,1.999999999788713,1.787881526208938e-09
v32.26,25042000,dephasing,32,31,3,44,60,19,0.0011226608700850946,0.001122660870085424,0.00012859185535264676,1.99999999586574,1.443650442161014e-07
v32.26,25042000,dephasing,32,31,3,45,60,18,0.0033538606513602103,0.003353860651359511,0.0004256848660226264,1.9999999546978895,1.4276877220328296e-06
v32.26,25042000,dephasing,32,31,3,46,60,17,0.00010833813480289575,0.00010833813480294732,0.0022757364842462846,1.9999987052549686,2.465490460062594e-07
v32.26,25042000,dephasing,32,31,3,47,60,16,3.642602905310684e-05,3.6426029053083866e-05,0.0005719632808508039,1.9999999182138692,2.0834351085581687e-08
v32.26,25042000,dephasing,32,31,3,48,60,15,3.896144907436454e-06,3.896144907443533e-06,0.0003569318206675386,1.9999999681481015,1.3906580953983788e-09
v32.26,25042000,dephasing,32,31,3,49,60,14,1.0393517845294976e-06,1.03935178453636e-06,0.01262786089797411,1.999960133878356,1.3124789759186312e-08
v32.26,25042000,dephasing,32,31,3,50,60,13,1.4046859686210645e-06,1.404685968622862e-06,0.0022509216226182112,1.9999987333362812,3.1618380197616067e-09
v32.26,25042000,dephasing,32,31,3,51,60,12,6.358883293268933e-06,6.358883293268811e-06,0.0007335602110682277,1.9999998654723303,4.664623770768585e-09
v32.26,25042000,dephasing,32,31,3,52,60,11,5.10959343764234e-06,5.1095934376597616e-06,0.001528735463992554,1.9999994157384753,7.811216694734105e-09
v32.26,25042000,dephasing,32,31,3,53,60,10,3.355376603726733e-05,3.355376603731972e-05,0.0029426209777538314,1.9999978352427121,9.873601582406105e-08
v32.26,25042000,dephasing,32,31,3,54,60,9,0.0001068033219939754,0.00010680332199388578,0.0008890910325762012,1.9999998023784349,9.495787583419209e-08
v32.26,25042000,dephasing,32,31,3,55,60,8,8.307955008481656e-05,8.307955008483998e-05,0.00018876283659978707,1.9999999910918658,1.5682331537448474e-08
v32.26,25042000,dephasing,32,31,3,56,60,7,1.3694312071519811e-05,1.3694312071543963e-05,0.00047244230457694277,1.9999999441978027,6.469772354676077e-09
v32.26,25042000,dephasing,32,31,3,57,60,6,1.6858358285340605e-05,1.685835828529794e-05,0.0010423053961781622,1.9999997283973163,1.757155781151534e-08
v32.26,25042000,dephasing,32,31,3,58,60,5,0.00020423831355895268,0.00020423831355886342,0.000442200718507132,1.9999999511141937,9.03143290024538e-08
v32.26,25042000,dephasing,32,31,3,59,60,4,3.238651784534031e-05,3.238651784531293e-05,0.00012151631210229622,1.9999999963076014,3.935490210400959e-09
v32.26,25042000,dephasing,32,31,3,60,60,3,7.567731774493063e-07,7.567731774416108e-07,0.0004313722252964019,1.9999999534693313,3.2645092960093607e-10
v32.26,25042000,dephasing,32,31,3,61,60,2,3.712113586125273e-06,3.7121135862188834e-06,0.0004245014691628401,1.9999999549244076,1.5757976710492553e-09
v32.26,25042000,dephasing,32,31,3,62,60,1,7.602995438483787e-06,7.602995438499784e-06,0.0002858753024362437,1.9999999795667238,2.173508620402507e-09
v32.26,25042000,dephasing,32,31,3,63,60,0,2.3881315676279025e-07,2.388131567508902e-07,0.00020897795492698905,1.9999999890322233,4.990668510994635e-11
v32.26,25042000,dephasing,32,31,4,0,59,63,6.147005022480354e-05,6.147005022478401e-05,0.005923849986974772,1.9999912269807736,3.6413935622354107e-07
v32.26,25042000,dephasing,32,31,4,1,59,62,9.003166386368709e-05,9.003166386366526e-05,9.390737383089836e-05,1.999999997795109,8.454637115065047e-09
v32.26,25042000,dephasing,32,31,4,2,59,61,0.0011310400051965253,0.001131040005196595,9.383040335340567e-06,1.9999999999779279,1.0612593989643454e-08
v32.26,25042000,dephasing,32,31,4,3,59,60,0.00012451493801908468,0.00012451493801903936,0.00029283342183072475,1.9999999785617828,3.646213536916917e-08
v32.26,25042000,dephasing,32,31,4,4,59,59,4.810585069638744e-17,4.141542175200406e-17,1.1657254870340326,1.4572096918876158,5.60782162322327e-17
v32.26,25042000,dephasing,32,31,4,5,59,58,1.7208808127205918e-07,1.7208808123823236e-07,1.9999999998034332,5.987852887667063e-10,3.4417616251029156e-07
v32.26,25042000,dephasing,32,31,4,6,59,57,4.515052250120395e-09,4.515052252576593e-09,1.999999999455998,2.070489347775485e-09,9.030104502696988e-09
v32.26,25042000,dephasing,32,31,4,7,59,56,6.379145462005384e-09,6.379145454479942e-09,1.9999999988203054,3.7209826020643216e-09,1.2758290916485325e-08
v32.26,25042000,dephasing,32,31,4,8,59,55,1.2620494332287108e-08,1.2620494331048297e-08,1.9999999999018412,6.143795017250802e-10,2.5240988663335404e-08
v32.26,25042000,dephasing,32,31,4,9,59,54,1.0613815322924795e-08,1.0613815321059518e-08,1.9999999998242597,7.511109262217846e-10,2.1227630643984315e-08
v32.26,25042000,dephasing,32,31,4,10,59,53,3.991398032382895e-10,3.9913980353769066e-10,1.9999999992498838,1.0181152080235724e-08,7.982796067759801e-10
v32.26,25042000,dephasing,32,31,4,11,59,52,1.2398647838890222e-09,1.2398647847434555e-09,1.9999999993108657,3.118279101560906e-09,2.4797295686324777e-09
v32.26,25042000,dephasing,32,31,4,12,59,51,0.0004686423184318965,0.00046864231843192527,0.0015093275537655874,1.9999994304824416,7.073347640698912e-07
v32.26,25042000,dephasing,32,31,4,13,59,50,0.00021219777117204835,0.00021219777117204876,0.0026710149579194133,1.9999982164189765,5.667834208377031e-07
v32.26,25042000,dephasing,32,31,4,14,59,49,3.143773571513723e-05,3.1437735715145785e-05,0.008192477814724946,1.9999832207561559,2.5755295239151794e-07
v32.26,25042000,dephasing,32,31,4,15,59,48,3.161611294147161e-05,3.161611294147109e-05,0.004683543856503856,1.9999945160967014,1.480754515335614e-07
v32.26,25042000,dephasing,32,31,4,16,59,47,1.7578185557317374e-08,1.7578185553573664e-08,1.999999999787025,1.8707878570223217e-09,3.5156371110891035e-08
v32.26,25042000,dephasing,32,31,4,17,59,46,1.2277975427057972e-07,1.227797542575061e-07,1.9999999998935196,3.8123207934171235e-10,2.455595085280858e-07
v32.26,25042000,dephasing,32,31,4,18,59,45,6.435703399065043e-08,6.43570339834003e-08,1.9999999998873452,4.986990793511147e-10,1.2871406797405073e-07
v32.26,25042000,dephasing,32,31,4,19,59,44,1.4521568712998216e-08,1.4521568711554774e-08,1.9999999999006002,6.69957377723408e-10,2.9043137424552992e-08
v32.26,25042000,dephasing,32,31,4,20,59,43,0.000605799061430426,0.0006057990614304718,0.006467258370902654,1.9999895436148813,3.91785905112119e-06
v32.26,25042000,dephasing,32,31,4,21,59,42,5.235136510583848e-05,5.235136510586724e-05,0.008959866892744372,1.9999799300950662,4.6906126300203285e-07
v32.26,25042000,dephasing,32,31,4,22,59,41,9.612426103801514e-05,9.61242610380293e-05,0.005635563938180676,1.9999920600888668,5.417144190901837e-07
v32.26,25042000,dephasing,32,31,4,23,59,40,1.628404696327992e-05,1.6284046963281746e-05,0.005201204958713882,1.999993236855197,8.469666581335074e-08
v32.26,25042000,dephasing,32,31,4,24,59,39,2.213993075921326e-09,2.2139930761165163e-09,1.9999999999118376,3.485605813761897e-09,4.427986152037842e-09
v32.26,25042000,dephasing,32,31,4,25,59,38,3.5548375628126936e-08,3.554837562539111e-08,1.9999999999230393,3.558745426795819e-10,7.109675125351805e-08
v32.26,25042000,dephasing,32,31,4,26,59,37,7.925074611226107e-07,7.925074611075408e-07,1.9999999999809843,1.2623515618914083e-10,1.5850149222301513e-06
v32.26,25042000,dephasing,32,31,4,27,59,36,1.1305227602172369e-07,1.1305227603937384e-07,1.9999999998438762,4.2373189154538926e-10,2.2610455206109753e-07
v32.26,25042000,dephasing,32,31,4,28,59,35,0.00011106473823633753,0.0001110647382364249,0.024067996762304086,1.9998551776387967,2.6731057602804255e-06
v32.26,25042000,dephasing,32,31,4,29,59,34,0.0008891808001096965,0.0008891808001099703,0.05681640114953748,1.9991928112513766,5.052005303351477e-05
v32.26,25042000,dephasing,32,31,4,30,59,33,0.032122640743233136,0.032122640743230686,0.024710463381303772,1.99984734242371,0.0007937653377964389
v32.26,25042000,dephasing,32,31,4,31,59,32,0.0006588303514938492,0.0006588303514935728,0.008984681359176752,1.9999798187729783,5.9193807779266545e-06
v32.26,25042000,dephasing,32,31,4,33,59,30,0.0029422110622016762,0.002942211062202251,1.9999999999998048,4.695947807825836e-12,0.0058844221244039275
v32.26,25042000,dephasing,32,31,4,34,59,29,3.244082343084101e-06,3.244082343154336e-06,1.9999999999783495,1.4951290691025355e-10,6.488164686238436e-06
v32.26,25042000,dephasing,32,31,4,35,59,28,1.2638803915003098e-06,1.2638803920613257e-06,1.9999999995561164,1.0821520567718661e-09,2.5277607835616357e-06
v32.26,25042000,dephasing,32,31,4,36,59,27,0.0001988439886394048,0.0001988439886392632,0.006551560969411661,1.9999892692327166,1.3027385149720603e-06
v32.26,25042000,dephasing,32,31,4,37,59,26,0.0001530391564690858,0.00015303915646935516,0.049695128072329495,1.999382503234145,7.605300480825877e-06
v32.26,25042000,dephasing,32,31,4,38,59,25,6.049465244373494e-05,6.049465244370705e-05,0.002735547578910945,1.999998129193525,1.6548600002951818e-07
v32.26,25042000,dephasing,32,31,4,39,59,24,0.0001340531003994077,0.00013405310039939854,0.02013499847830741,1.9998986428906853,2.699158972554464e-06
v32.26,25042000,dephasing,32,31,4,40,59,23,1.2488361763657618e-08,1.2488361765368817e-08,1.9999999998629765,6.526782472996303e-10,2.4976723529026435e-08
v32.26,25042000,dephasing,32,31,4,41,59,22,6.966302135249096e-09,6.966302136515543e-09,1.9999999998182039,9.184861720882719e-10,1.3932604271764639e-08
v32.26,25042000,dephasing,32,31,4,42,59,21,8.833532709528345e-09,8.833532710848985e-09,1.999999999850497,1.3183829946189656e-09,1.766706542037733e-08
v32.26,25042000,dephasing,32,31,4,43,59,20,2.7376416308752856e-08,2.737641631262681e-08,1.999999999858493,4.87118008656778e-10,5.4752832621379664e-08
v32.26,25042000,dephasing,32,31,4,44,59,19,0.00257999320280545,0.0025799932028055055,0.0001666337676301934,1.9999999930582752,4.29913987843771e-07
v32.26,25042000,dephasing,32,31,4,45,59,18,5.5069991029592765e-05,5.506999102961931e-05,0.0015771526490982635,1.9999993781468015,8.68537822381817e-08
v32.26,25042000,dephasing,32,31,4,46,59,17,8.395112491417132e-05,8.395112491415534e-05,0.0014362250325786411,1.999999484314157,1.2057270711486926e-07
v32.26,25042000,dephasing,32,31,4,47,59,16,0.0005242012967343361,0.0005242012967343405,0.0004020121097676253,1.9999999595965572,2.1073526924309722e-07
v32.26,25042000,dephasing,32,31,4,48,59,15,1.7777639147795643e-09,1.7777639159608406e-09,1.9999999993355266,2.4045208207167832e-09,3.5555278307404045e-09
