geometry_angstrom,method,seed,k,captured_probability_mass,absolute_energy_error_hartree,selected_subspace_energy_hartree,exact_sector_energy_hartree,precision_at_k,recall_at_k,ndcg_at_k,selection_efficiency,overlap_with_real
1.0,RANDOM,25043006,4,3.0768574450540148e-34,1.0932669213249606,-3.3662217746298047,-4.459488695954765,0.0,0.0,0.0,7.692143612635037e-35,0
1.0,NULL,25043007,4,4.740349800970941e-32,1.0267034532550081,-3.432785242699757,-4.459488695954765,0.0,0.0,0.0,1.1850874502427353e-32,0
1.0,RANDOM,25043007,4,3.316759597394675e-05,0.29922153821257247,-4.160267157742193,-4.459488695954765,0.0,0.0,1.0607252457854664e-05,8.291898993486688e-06,0
1.0,NULL,25043008,4,0.006228874194138717,0.5417891624793687,-3.9176995334753966,-4.459488695954765,0.0,0.0,0.004635324266701254,0.0015572185485346792,1
1.0,RANDOM,25043008,4,1.5209496912464026e-47,0.8452829998282785,-3.614205696126487,-4.459488695954765,0.0,0.0,0.0,3.8023742281160066e-48,0
1.0,NULL,25043009,4,0.0027273963027081376,0.43650424893471484,-4.02298444702005,-4.459488695954765,0.0,0.0,0.0012760965965628425,0.0006818490756770344,0
1.0,RANDOM,25043009,4,0.0009187964580740873,1.3159101752161568,-3.1435785207386084,-4.459488695954765,0.0,0.0,0.00034124028954180056,0.00022969911451852182,0
1.0,NULL,25043010,4,0.0009187964580740944,1.185174358041742,-3.2743143379130233,-4.459488695954765,0.0,0.0,0.00034124028954180056,0.0002296991145185236,0
1.0,RANDOM,25043010,4,0.002382532972335569,0.9398741431114237,-3.5196145528433416,-4.459488695954765,0.0,0.0,0.0008843069575021092,0.0005956332430838922,0
1.0,NULL,25043011,4,0.0023630839208999455,1.3593101829918801,-3.100178512962885,-4.459488695954765,0.0,0.0,0.0008780870307413682,0.0005907709802249864,0
1.0,RANDOM,25043011,4,0.006262041790112664,0.6496212835634454,-3.80986741239132,-4.459488695954765,0.0,0.0,0.0023422914108420824,0.001565510447528166,1
1.0,REAL,,8,0.9951834751437878,0.006291003741576873,-4.453197692213188,-4.459488695954765,0.25,1.0,0.999660846056407,0.12439793439297347,
1.0,NULL,25043000,8,0.0042254153198438985,1.002665054069908,-3.4568236418848572,-4.459488695954765,0.0,0.0,0.0012118584882247253,0.0005281769149804873,1
1.0,RANDOM,25043000,8,4.693286723887506e-05,0.2992215382125707,-4.160267157742195,-4.459488695954765,0.0,0.0,1.1142647712043128e-05,5.866608404859382e-06,0
1.0,NULL,25043001,8,0.005365441757185385,0.5417891624793683,-3.917699533475397,-4.459488695954765,0.0,0.0,0.002805502031108014,0.0006706802196481731,2
1.0,RANDOM,25043001,8,0.006275807061377594,0.5397178290070315,-3.919770866947734,-4.459488695954765,0.0,0.0,0.0014859874477622594,0.0007844758826721993,1
1.0,NULL,25043002,8,0.004694717007216733,0.8521956815537886,-3.6072930144009767,-4.459488695954765,0.0,0.0,0.0014835627711532067,0.0005868396259020916,1
1.0,RANDOM,25043002,8,0.039328507799114606,0.7992765569188238,-3.6602121390359414,-4.459488695954765,0.125,0.5,0.009883224833642153,0.004916063474889326,3
1.0,NULL,25043003,8,0.007507295698817939,1.0254637111329634,-3.434024984821802,-4.459488695954765,0.0,0.0,0.002348879382826568,0.0009384119623522424,2
1.0,RANDOM,25043003,8,0.006248323245574336,0.42188363099967674,-4.0376050649550885,-4.459488695954765,0.0,0.0,0.0014629324043159743,0.000781040405696792,1
1.0,NULL,25043004,8,3.321432270054937e-05,0.26953936770098963,-4.189949328253776,-4.459488695954765,0.0,0.0,1.129603384058475e-05,4.1517903375686714e-06,0
1.0,RANDOM,25043004,8,0.002382532972335565,0.5394710285273554,-3.92001766742741,-4.459488695954765,0.0,0.0,0.0005897994611864941,0.00029781662154194563,1
1.0,NULL,25043005,8,0.006295256112813215,0.28848377024235194,-4.171004925712413,-4.459488695954765,0.0,0.0,0.002327324528656804,0.0007869070141016519,1
1.0,RANDOM,25043005,8,0.00622887419413871,0.8693578552995991,-3.590130840655166,-4.459488695954765,0.0,0.0,0.00145780373567732,0.0007786092742673388,1
1.0,NULL,25043006,8,0.9369331580726521,0.06784151163704522,-4.39164718431772,-4.459488695954765,0.125,0.5,0.3080221020940876,0.11711664475908151,1
1.0,RANDOM,25043006,8,0.0028323856082727804,0.8501658174307214,-3.609322878524044,-4.459488695954765,0.0,0.0,0.0007073716187453294,0.00035404820103409755,1
1.0,NULL,25043007,8,0.9364638563852793,0.06784151163704522,-4.39164718431772,-4.459488695954765,0.125,0.5,0.32532695199275946,0.11705798204815991,1
1.0,RANDOM,25043007,8,0.006621666836717791,0.29922153821257247,-4.160267157742193,-4.459488695954765,0.0,0.0,0.0017100311011466799,0.0008277083545897239,2
1.0,NULL,25043008,8,0.006698175881511551,0.5417891624793687,-3.9176995334753966,-4.459488695954765,0.0,0.0,0.004755550126589474,0.0008372719851889439,1
1.0,RANDOM,25043008,8,3.889810287124217e-05,0.7973417271927898,-3.6621469687619754,-4.459488695954765,0.0,0.0,1.0369235115977257e-05,4.862262858905271e-06,0
1.0,NULL,25043009,8,0.0027273963027081376,0.2992215382125716,-4.160267157742194,-4.459488695954765,0.0,0.0,0.0012721885294787307,0.0003409245378385172,1
1.0,RANDOM,25043009,8,0.005144211777917986,0.43194894087037117,-4.027539755084394,-4.459488695954765,0.0,0.0,0.0015520537236954446,0.0006430264722397483,1
1.0,NULL,25043010,8,0.0033150479749479876,0.6355043403394482,-3.823984355615317,-4.459488695954765,0.0,0.0,0.0009006944173977205,0.00041438099686849845,1
1.0,RANDOM,25043010,8,0.004121231020174345,0.9268566029769856,-3.5326320929777797,-4.459488695954765,0.0,0.0,0.0012878900463458936,0.0005151538775217932,1
1.0,NULL,25043011,8,0.0023630839208999455,0.47294217414645123,-3.986546521808314,-4.459488695954765,0.0,0.0,0.0008753978745826034,0.0002953854901124932,0
1.0,RANDOM,25043011,8,0.006268933037333447,0.642376554607428,-3.8171121413473372,-4.459488695954765,0.0,0.0,0.002336727454327785,0.0007836166296666809,1
1.0,REAL,,12,0.9994173195768099,0.0014134786915471764,-4.458075217263218,-4.459488695954765,0.16666666666666666,1.0,0.9997131710840775,0.08328477663140083,
1.0,NULL,25043000,12,0.03948530874619372,0.43399995700948146,-4.025488738945284,-4.459488695954765,0.08333333333333333,0.5,0.008345453166196955,0.0032904423955161435,2
1.0,RANDOM,25043000,12,4.693286723887506e-05,0.2992215382125707,-4.160267157742195,-4.459488695954765,0.0,0.0,1.113298352019692e-05,3.911072269906255e-06,0
1.0,NULL,25043001,12,0.011594315951324102,0.5298849046271923,-3.929603791327573,-4.459488695954765,0.0,0.0,0.004192960549308919,0.0009661929959436751,4
1.0,RANDOM,25043001,12,0.012518446526781234,0.5397178290070315,-3.919770866947734,-4.459488695954765,0.0,0.0,0.0028775335072884554,0.0010432038772317696,3
1.0,NULL,25043002,12,0.943521657313396,0.05543779194708787,-4.404050904007677,-4.459488695954765,0.08333333333333333,0.5,0.26550644374684496,0.07862680477611633,3
1.0,RANDOM,25043002,12,0.039328507799114606,0.5397178290070315,-3.919770866947734,-4.459488695954765,0.08333333333333333,0.5,0.009874652958866977,0.0032773756499262174,3
1.0,NULL,25043003,12,0.008426092156892027,0.2859185141766405,-4.173570181778125,-4.459488695954765,0.0,0.0,0.002536467677396422,0.0007021743464076689,4
1.0,RANDOM,25043003,12,0.010974491087374227,0.29466623014823057,-4.164822465806535,-4.459488695954765,0.0,0.0,0.0024552666574288763,0.0009145409239478523,3
1.0,NULL,25043004,12,0.008625172437739205,0.26898096148853323,-4.190507734466232,-4.459488695954765,0.0,0.0,0.0018257843633123732,0.0007187643698116004,2
1.0,RANDOM,25043004,12,0.005123647819582027,0.5394710285273554,-3.92001766742741,-4.459488695954765,0.0,0.0,0.001175649030995971,0.00042697065163183555,3
1.0,NULL,25043005,12,0.006295256112813215,0.2629372658430098,-4.1965514301117555,-4.459488695954765,0.0,0.0,0.0023253060038577996,0.000524604676067768,1
1.0,RANDOM,25043005,12,0.9427121796308536,0.061021707173325446,-4.39846698878144,-4.459488695954765,0.08333333333333333,0.5,0.2833379178767457,0.07855934830257114,2
1.0,NULL,25043006,12,0.9369331580726521,0.06784151163704699,-4.391647184317718,-4.459488695954765,0.08333333333333333,0.5,0.3077549497291885,0.07807776317272101,1
1.0,RANDOM,25043006,12,0.00906125980241149,0.2977497168366403,-4.161738979118125,-4.459488695954765,0.0,0.0,0.00204140524906046,0.0007551049835342908,2
1.0,NULL,25043007,12,0.9373826528433534,0.06628400969676562,-4.393204686258,-4.459488695954765,0.08333333333333333,0.5,0.32523441637634465,0.07811522107027945,2
1.0,RANDOM,25043007,12,0.006641115888153411,0.2977497168366412,-4.161738979118124,-4.459488695954765,0.0,0.0,0.0017127063082095072,0.0005534263240127843,3
1.0,NULL,25043008,12,0.007616972339585639,0.2946662301482297,-4.164822465806536,-4.459488695954765,0.0,0.0,0.004935133557964994,0.0006347476949654699,2
1.0,RANDOM,25043008,12,0.000971459832210267,0.7973417271927907,-3.6621469687619745,-4.459488695954765,0.0,0.0,0.00020993154287820176,8.095498601752225e-05,1
1.0,NULL,25043009,12,0.9391912526879874,0.06348154293306774,-4.3960071530216975,-4.459488695954765,0.08333333333333333,0.5,0.2732779394354613,0.07826593772399895,2
1.0,RANDOM,25043009,12,0.005177379373891933,0.4162455814595285,-4.043243114495237,-4.459488695954765,0.0,0.0,0.0015575507862084037,0.0004314482811576611,3
1.0,NULL,25043010,12,0.038541773805323865,0.41850090767210446,-4.040987788282661,-4.459488695954765,0.08333333333333333,0.5,0.008524288157230577,0.003211814483776989,4
1.0,RANDOM,25043010,12,0.010350105214313055,0.8521853519588447,-3.6073033439959206,-4.459488695954765,0.0,0.0,0.00257468624093926,0.0008625087678594212,3
1.0,NULL,25043011,12,0.0023630839208999455,0.46223485650225005,-3.9972538394525152,-4.459488695954765,0.0,0.0,0.0008746386283764627,0.00019692366007499545,1
1.0,RANDOM,25043011,12,0.011339964209505907,0.6396502041763834,-3.819838491778382,-4.459488695954765,0.0,0.0,0.0034109279640509847,0.0009449970174588256,4
1.0,REAL,,16,0.999489385275655,0.0013556073912397437,-4.4581330885635255,-4.459488695954765,0.125,1.0,0.999707060255376,0.06246808657972844,
1.0,NULL,25043000,16,0.975949165131473,0.0385916482682056,-4.42089704768656,-4.459488695954765,0.125,1.0,0.25793380406074234,0.06099682282071706,5
1.0,RANDOM,25043000,16,0.0017925221622984348,0.29922153821256714,-4.160267157742198,-4.459488695954765,0.0,0.0,0.0003504070195731735,0.00011203263514365218,3
1.0,NULL,25043001,16,0.013957399872224049,0.5298849046271918,-3.9296037913275734,-4.459488695954765,0.0,0.0,0.004640610037743278,0.000872337492014003,6
1.0,RANDOM,25043001,16,0.01425714457462001,0.5397178290070288,-3.9197708669477365,-4.459488695954765,0.0,0.0,0.0032154460629591434,0.0008910715359137507,4
1.0,NULL,25043002,16,0.9435354225846608,0.055428215231171585,-4.404060480723594,-4.459488695954765,0.0625,0.5,0.26550372190201604,0.0589709639115413,4
1.0,RANDOM,25043002,16,0.04555738199325332,0.29310850463200566,-4.16638019132276,-4.459488695954765,0.0625,0.5,0.011004015696206123,0.0028473363745783326,5
1.0,NULL,25043003,16,0.008439857428156956,0.2859185141766405,-4.173570181778125,-4.459488695954765,0.0,0.0,0.002539091464665283,0.0005274910892598098,5
1.0,RANDOM,25043003,16,0.010974491087374229,0.2632969180079252,-4.19619177794684,-4.459488695954765,0.0,0.0,0.002455217949425363,0.0006859056929608893,4
1.0,NULL,25043004,16,0.00957713649178724,0.26898096148853323,-4.190507734466232,-4.459488695954765,0.0,0.0,0.002001974040502167,0.0005985710307367025,6
1.0,RANDOM,25043004,16,0.9425063006629354,0.059056730574546634,-4.400431965380219,-4.459488695954765,0.0625,0.5,0.24513292833965292,0.05890664379143346,6
1.0,NULL,25043005,16,0.007683354258260137,0.26293726584300714,-4.196551430111758,-4.459488695954765,0.0,0.0,0.0025904399207007977,0.00048020964114125857,5
1.0,RANDOM,25043005,16,0.9489410538249923,0.05421828402612405,-4.405270411928641,-4.459488695954765,0.0625,0.5,0.28454495747380315,0.05930881586406202,4
1.0,NULL,25043006,16,0.936940049319873,0.06784151163704433,-4.391647184317721,-4.459488695954765,0.0625,0.5,0.30775018315621855,0.05855875308249206,2
1.0,RANDOM,25043006,16,0.00906125980241149,0.2858984806057938,-4.1735902153489715,-4.459488695954765,0.0,0.0,0.0020413647513109617,0.0005663287376507181,2
1.0,NULL,25043007,16,0.937402101894789,0.06628155150953052,-4.393207144445235,-4.459488695954765,0.0625,0.5,0.3252316463324245,0.05858763136842431,4
1.0,RANDOM,25043007,16,0.008478708804301592,0.2977497168366421,-4.161738979118123,-4.459488695954765,0.0,0.0,0.002061164754945581,0.0005299193002688495,7
1.0,NULL,25043008,16,0.007650139935559586,0.2946662301482261,-4.164822465806539,-4.459488695954765,0.0,0.0,0.004941478990004342,0.0004781337459724741,4
1.0,RANDOM,25043008,16,0.005203766399274949,0.7973417271927907,-3.6621469687619745,-4.459488695954765,0.0,0.0,0.0010123711281589361,0.00032523539995468433,4
1.0,NULL,25043009,16,0.9424731330669615,0.0590569218368735,-4.400431774117892,-4.459488695954765,0.0625,0.5,0.27389879647543947,0.05890457081668509,6
1.0,RANDOM,25043009,16,0.006096175831966027,0.4157229081894078,-4.0437657877653574,-4.459488695954765,0.0,0.0,0.0017315167922181305,0.0003810109894978767,5
1.0,NULL,25043010,16,0.038541773805323865,0.41071167687205357,-4.048777019082712,-4.459488695954765,0.0625,0.5,0.008524119050931572,0.0024088608628327415,5
1.0,RANDOM,25043010,16,0.010350105214313055,0.8480088809888962,-3.611479814965869,-4.459488695954765,0.0,0.0,0.0025746351638694476,0.000646881575894566,4
1.0,NULL,25043011,16,0.006607948292179467,0.46223485650225005,-3.9972538394525152,-4.459488695954765,0.0,0.0,0.0016793226093092019,0.0004129967682612167,4
1.0,RANDOM,25043011,16,0.011339964209505907,0.6396502041763834,-3.819838491778382,-4.459488695954765,0.0,0.0,0.0034108602974736077,0.0007087477630941192,4
1.25,REAL,,2,0.9317380856548569,0.0752960328649328,-3.8431206006361376,-3.9184166335010704,1.0,0.5,1.0,0.46586904282742847,
1.25,NULL,25043000,2,6.400100307823554e-33,0.8033980009037958,-3.1150186325972746,-3.9184166335010704,0.0,0.0,0.0,3.200050153911777e-33,0
1.25,RANDOM,25043000,2,1.7266532580820974e-33,0.5137332156863801,-3.4046834178146903,-3.9184166335010704,0.0,0.0,0.0,8.633266290410487e-34,0
1.25,NULL,25043001,2,0.007850274626263507,0.41879218254528006,-3.4996244509557903,-3.9184166335010704,0.0,0.0,0.006408302705182317,0.003925137313131754,0
1.25,RANDOM,25043001,2,4.801678796980002e-06,0.5292960767587944,-3.389120556742276,-3.9184166335010704,0.0,0.0,3.9090378541181955e-06,2.400839398490001e-06,0
1.25,NULL,25043002,2,6.6778707488434915e-31,0.8090049575361147,-3.1094116759649557,-3.9184166335010704,0.0,0.0,0.0,3.3389353744217457e-31,0
1.25,RANDOM,25043002,2,7.14062969312129e-34,0.920814038633297,-2.9976025948677734,-3.9184166335010704,0.0,0.0,0.0,3.570314846560645e-34,0
1.25,NULL,25043003,2,0.0016227920324334705,0.9764065741492725,-2.942010059351798,-3.9184166335010704,0.0,0.0,0.0008339964479047769,0.0008113960162167352,0
1.25,RANDOM,25043003,2,1.0045306040294645e-33,0.3740713476638686,-3.5443452858372018,-3.9184166335010704,0.0,0.0,0.0,5.022653020147322e-34,0
1.25,NULL,25043004,2,1.0899731379436872e-49,0.1887716295758537,-3.7296450039252167,-3.9184166335010704,0.0,0.0,0.0,5.449865689718436e-50,0
1.25,RANDOM,25043004,2,7.403274706224587e-31,0.513733215686381,-3.4046834178146894,-3.9184166335010704,0.0,0.0,0.0,3.7016373531122936e-31,0
1.25,NULL,25043005,2,1.1215216121331004e-33,0.8061294469288831,-3.1122871865721873,-3.9184166335010704,0.0,0.0,0.0,5.607608060665502e-34,0
1.25,RANDOM,25043005,2,5.516970979356778e-46,0.6439358104949733,-3.274480823006097,-3.9184166335010704,0.0,0.0,0.0,2.758485489678389e-46,0
1.25,NULL,25043006,2,1.4390182055541525e-29,0.4187921825452796,-3.4996244509557908,-3.9184166335010704,0.0,0.0,0.0,7.195091027770762e-30,0
1.25,RANDOM,25043006,2,5.171840925871055e-34,1.413625039797787,-2.5047915937032834,-3.9184166335010704,0.0,0.0,0.0,2.5859204629355276e-34,0
1.25,NULL,25043007,2,1.8454199706859412e-31,0.804036492599173,-3.1143801409018974,-3.9184166335010704,0.0,0.0,0.0,9.227099853429706e-32,0
1.25,RANDOM,25043007,2,4.689473318168766e-49,0.23561776966778725,-3.682798863833283,-3.9184166335010704,0.0,0.0,0.0,2.344736659084383e-49,0
1.25,NULL,25043008,2,0.015181822033466463,1.0592930496680295,-2.859123583833041,-3.9184166335010704,0.5,0.25,0.012424732297721145,0.007590911016733232,0
1.25,RANDOM,25043008,2,2.7488001107357044e-46,0.6455028733304955,-3.272913760170575,-3.9184166335010704,0.0,0.0,0.0,1.3744000553678522e-46,0
1.25,NULL,25043009,2,0.007850274626263507,1.5313745911612764,-2.387042042339794,-3.9184166335010704,0.0,0.0,0.004043188846591984,0.003925137313131754,0
1.25,RANDOM,25043009,2,3.0092655381051343e-32,0.893877796756978,-3.0245388367440924,-3.9184166335010704,0.0,0.0,0.0,1.5046327690525671e-32,0
1.25,NULL,25043010,2,1.231247061899233e-33,1.2557299122244876,-2.662686721276583,-3.9184166335010704,0.0,0.0,0.0,6.156235309496165e-34,0
1.25,RANDOM,25043010,2,7.403274706224587e-31,0.7060211886603533,-3.212395444840717,-3.9184166335010704,0.0,0.0,0.0,3.7016373531122936e-31,0
1.25,NULL,25043011,2,6.731998492389751e-31,0.9291193827132749,-2.9892972507877955,-3.9184166335010704,0.0,0.0,0.0,3.3659992461948755e-31,0
1.25,RANDOM,25043011,2,4.801678796980002e-06,0.5292960767587944,-3.389120556742276,-3.9184166335010704,0.0,0.0,3.9090378541181955e-06,2.400839398490001e-06,0
1.25,REAL,,4,0.9535040195876149,0.049903424114899675,-3.8685132093861707,-3.9184166335010704,0.75,0.75,0.9965141195928415,0.23837600489690372,
1.25,NULL,25043000,4,0.006584111899291394,0.7609589772613727,-3.1574576562396977,-3.9184166335010704,0.0,0.0,0.002287298046383466,0.0016460279748228485,1
1.25,RANDOM,25043000,4,3.2547208578038954e-33,0.5137332156863801,-3.4046834178146903,-3.9184166335010704,0.0,0.0,0.0,8.136802144509739e-34,0
1.25,NULL,25043001,4,0.009473066658696978,0.4187921825452796,-3.4996244509557908,-3.9184166335010704,0.0,0.0,0.006988419315554017,0.0023682666646742444,0
1.25,RANDOM,25043001,4,4.801678796980002e-06,0.4187921825452796,-3.4996244509557908,-3.9184166335010704,0.0,0.0,3.86435276990113e-06,1.2004196992450004e-06,0
1.25,NULL,25043002,4,0.00257174948815985,0.8090049575361147,-3.1094116759649557,-3.9184166335010704,0.0,0.0,0.0008921748525257381,0.0006429373720399625,0
1.25,RANDOM,25043002,4,7.1406296931221936e-34,0.920814038633297,-2.9976025948677734,-3.9184166335010704,0.0,0.0,0.0,1.7851574232805484e-34,0
1.25,NULL,25043003,4,0.008500283688746092,0.8802136613764007,-3.0382029721246697,-3.9184166335010704,0.0,0.0,0.003598540356359472,0.002125070922186523,0
1.25,RANDOM,25043003,4,1.8660308247564324e-31,0.35027138937266633,-3.568145244128404,-3.9184166335010704,0.0,0.0,0.0,4.665077061891081e-32,0
1.25,NULL,25043004,4,8.089542287425856e-05,0.1887716295758537,-3.7296450039252167,-3.9184166335010704,0.0,0.0,3.255285379884818e-05,2.022385571856464e-05,0
1.25,RANDOM,25043004,4,1.118185341647163e-05,0.41879218254528006,-3.4996244509557903,-3.9184166335010704,0.0,0.0,3.875695503673266e-06,2.7954633541179074e-06,0
1.25,NULL,25043005,4,0.015181822033466463,0.2214266656412467,-3.6969899678598237,-3.9184166335010704,0.25,0.25,0.006141351204797898,0.003795455508366616,0
1.25,RANDOM,25043005,4,7.249868665632878e-34,0.6439358104949733,-3.274480823006097,-3.9184166335010704,0.0,0.0,0.0,1.8124671664082196e-34,0
1.25,NULL,25043006,4,0.00257174948815985,0.4187921825452796,-3.4996244509557908,-3.9184166335010704,0.0,0.0,0.0008921748525257381,0.0006429373720399625,0
1.25,RANDOM,25043006,4,3.3239308639169746e-33,0.7688646573234896,-3.1495519761775808,-3.9184166335010704,0.0,0.0,0.0,8.309827159792436e-34,0
1.25,NULL,25043007,4,7.103996501706104e-30,0.5822461381285038,-3.3361704953725666,-3.9184166335010704,0.0,0.0,0.0,1.775999125426526e-30,0
1.25,RANDOM,25043007,4,4.801678796980002e-06,0.23561776966778725,-3.682798863833283,-3.9184166335010704,0.0,0.0,1.6642861501224012e-06,1.2004196992450004e-06,0
1.25,NULL,25043008,4,0.017753571521626314,1.0460916414140335,-2.872324992087037,-3.9184166335010704,0.25,0.25,0.013174877262121534,0.004438392880406579,0
1.25,RANDOM,25043008,4,3.2942506323810304e-46,0.6030638496880729,-3.3153527838129975,-3.9184166335010704,0.0,0.0,0.0,8.235626580952576e-47,0
1.25,NULL,25043009,4,0.007850274626263507,0.2356177696677877,-3.6827988638332827,-3.9184166335010704,0.0,0.0,0.003996970252437127,0.001962568656565877,0
1.25,RANDOM,25043009,4,0.0016227920324333805,0.893877796756978,-3.0245388367440924,-3.9184166335010704,0.0,0.0,0.0006533713489430701,0.0004056980081083451,0
1.25,NULL,25043010,4,0.0016227920324334705,0.9764065741492729,-2.9420100593517975,-3.9184166335010704,0.0,0.0,0.000653371348943199,0.0004056980081083676,0
1.25,RANDOM,25043010,4,0.006888673509729122,0.6728704672438184,-3.245546166257252,-3.9184166335010704,0.0,0.0,0.002777953203504379,0.0017221683774322806,0
1.25,NULL,25043011,4,0.006877491656312652,0.9291193827132749,-2.9892972507877955,-3.9184166335010704,0.0,0.0,0.0027740775080007055,0.001719372914078163,0
1.25,RANDOM,25043011,4,0.015186623712263442,0.5292960767587944,-3.389120556742276,-3.9184166335010704,0.25,0.25,0.006145215557567799,0.0037966559280658606,0
1.25,REAL,,8,0.9869880396010996,0.011916099195193208,-3.906500534305877,-3.9184166335010704,0.5,1.0,0.9982159708806774,0.12337350495013745,
1.25,NULL,25043000,8,0.006584111899291394,0.3726617598796609,-3.5457548736214095,-3.9184166335010704,0.0,0.0,0.0022692533424597486,0.0008230139874114243,1
1.25,RANDOM,25043000,8,8.569710167124231e-05,0.2356177696677877,-3.6827988638332827,-3.9184166335010704,0.0,0.0,2.2740144469080168e-05,1.0712137708905289e-05,0
1.25,NULL,25043001,8,0.028229320389605565,0.4187921825452814,-3.499624450955789,-3.9184166335010704,0.125,0.25,0.011795346715985977,0.0035286650487006957,3
1.25,RANDOM,25043001,8,0.015267519135137702,0.41375781482723273,-3.5046588186738377,-3.9184166335010704,0.125,0.25,0.0038710348866101718,0.0019084398918922127,1
1.25,NULL,25043002,8,0.009155861387451244,0.6455028733304964,-3.272913760170574,-3.9184166335010704,0.0,0.0,0.0029234805142568073,0.0011444826734314055,1
1.25,RANDOM,25043002,8,0.07691749310257032,0.613632228379573,-3.3047844051214974,-3.9184166335010704,0.125,0.25,0.02113427215732519,0.00961468663782129,2
1.25,NULL,25043003,8,0.015084395588037487,0.8033980009037962,-3.115018632597274,-3.9184166335010704,0.0,0.0,0.005326498838432283,0.001885549448504686,1
1.25,RANDOM,25043003,8,0.015193003886882935,0.35027138937266633,-3.568145244128404,-3.9184166335010704,0.125,0.25,0.003847373106400959,0.001899125485860367,1
1.25,NULL,25043004,8,0.006969568932603382,0.1887716295758537,-3.7296450039252167,-3.9184166335010704,0.0,0.0,0.0017721900699950981,0.0008711961165754228,1
1.25,RANDOM,25043004,8,0.006888673509729094,0.41373278586616724,-3.504683847634903,-3.9184166335010704,0.0,0.0,0.0018386401573132305,0.0008610841887161367,0
1.25,NULL,25043005,8,0.015197805565679916,0.18254862020699214,-3.7358680132940782,-3.9184166335010704,0.125,0.25,0.006097243203643554,0.0018997256957099895,1
1.25,RANDOM,25043005,8,0.015181822033466512,0.6439358104949733,-3.274480823006097,-3.9184166335010704,0.125,0.25,0.0038441928559843097,0.001897727754183314,1
1.25,NULL,25043006,8,0.00257174948815985,0.36907945930737585,-3.5493371741936945,-3.9184166335010704,0.0,0.0,0.0008851364033444136,0.00032146868601998127,0
1.25,RANDOM,25043006,8,0.009449241144472473,0.5773190581895982,-3.3410975753114722,-3.9184166335010704,0.0,0.0,0.0025668802707063823,0.001181155143059059,0
1.25,NULL,25043007,8,0.8652725159060414,0.10823496286624712,-3.8101816706348233,-3.9184166335010704,0.125,0.25,0.3155012899742018,0.10815906448825517,1
1.25,RANDOM,25043007,8,0.013466405234400996,0.23561776966778725,-3.682798863833283,-3.9184166335010704,0.0,0.0,0.0037133172119083345,0.0016833006543001245,1
1.25,NULL,25043008,8,0.017753571521626314,0.41476429896298983,-3.5036523345380806,-3.9184166335010704,0.125,0.25,0.013070939447894748,0.0022191964402032893,1
1.25,RANDOM,25043008,8,2.2363706832942165e-05,0.5400461108691816,-3.3783705226318888,-3.9184166335010704,0.0,0.0,6.429887875814118e-06,2.7954633541177706e-06,0
1.25,NULL,25043009,8,0.007861456479679977,0.2356177696677877,-3.6827988638332827,-3.9184166335010704,0.0,0.0,0.003968891645106928,0.0009826820599599972,1
1.25,RANDOM,25043009,8,0.008206903931724775,0.3661406313615294,-3.552276002139541,-3.9184166335010704,0.0,0.0,0.002686560953400759,0.001025862991465597,1
1.25,NULL,25043010,8,0.0016275937112304505,0.34622099134382855,-3.572195642157242,-3.9184166335010704,0.0,0.0,0.0006494947980007341,0.0002034492139038063,0
1.25,RANDOM,25043010,8,0.010463105207171246,0.5137332156863814,-3.404683417814689,-3.9184166335010704,0.0,0.0,0.0036574828016461814,0.0013078881508964057,2
1.25,NULL,25043011,8,0.006877491656312652,0.31045263934886735,-3.607963994152203,-3.9184166335010704,0.0,0.0,0.0027521925562899027,0.0008596864570390815,1
1.25,RANDOM,25043011,8,0.015248312351956264,0.5164589108294648,-3.4019577226716056,-3.9184166335010704,0.125,0.25,0.0061122738731389115,0.001906039043994533,1
1.25,REAL,,12,0.997115917001076,0.004980259380391594,-3.913436374120679,-3.9184166335010704,0.3333333333333333,1.0,0.9984474727220418,0.08309299308342301,
1.25,NULL,25043000,12,0.07305448332690394,0.37103377584388575,-3.5473828576571846,-3.9184166335010704,0.08333333333333333,0.25,0.01691044983607447,0.006087873610575328,2
1.25,RANDOM,25043000,12,8.569710167124231e-05,0.23561776966778858,-3.682798863833282,-3.9184166335010704,0.0,0.0,2.2690989730471734e-05,7.141425139270192e-06,0
1.25,NULL,25043001,12,0.028229320389605565,0.4021892267214051,-3.5162274067796653,-3.9184166335010704,0.08333333333333333,0.25,0.01176985008005174,0.0023524433658004638,4
1.25,RANDOM,25043001,12,0.030530236591478473,0.4137578148272296,-3.5046588186738408,-3.9184166335010704,0.16666666666666666,0.5,0.00754166117292791,0.002544186382623206,3
1.25,NULL,25043002,12,0.8813058689498052,0.08736858493007915,-3.8310480485709912,-3.9184166335010704,0.08333333333333333,0.25,0.2597334117300726,0.0734421557458171,3
1.25,RANDOM,25043002,12,0.07691749310257032,0.41375781482723273,-3.5046588186738377,-3.9184166335010704,0.08333333333333333,0.25,0.021088588647047348,0.0064097910918808594,3
1.25,NULL,25043003,12,0.016707187620470867,0.21199367844480665,-3.7064229550562637,-3.9184166335010704,0.0,0.0,0.0056889284792957856,0.001392265635039239,4
1.25,RANDOM,25043003,12,0.02894798719950821,0.2276870533654498,-3.6907295801356206,-3.9184166335010704,0.08333333333333333,0.25,0.006958831943376292,0.0024123322666256843,3
